MeasureID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201400056,2014,23,1,MENDOCINO,2014-11-04,Mendocino,0,Measure,S,"(INITIATIVE) Shall the ordinance, which is titled An Initiative to Assert the Right of Residents of Mendocino County in Order to Secure Clean Water, Air and Soil and Freedom From Chemical Trespass, Which Would Ban Hydraulic Fracturing, Directional and Horizontal Drilling, and Waste Injection Wells in the County of Mendocino and Invalidates Any and All Laws Contrary to this Purpose to the Extent They Effect the County of Mendocino, be adopted?",40,Initiative,54,Environment: Regulation/Mitigation,16526,7246,23772,0.6951876156823154,M,1,Pass,0,201400054,16526,7246,23772,0.6951876156823154,1,Pass,40,50
201400057,2014,29,1,NEVADA,2014-11-04,Nevada,0,Measure,S,Shall medical marijuana cultivation in Nevada County be allowed to expand by amending the County's General Code to (a) increase the allowed sizes of cultivation areas; (b) reduce or eliminate setback requirements between cultivation areas and adjacent residences and sensitive uses; and (c) eliminate various marijuana cultivation regulations and restrictions related to nuisance control?,70,Ordinance,22,Land Use: Zoning,12980,25664,38644,0.3358865541869372,M,2,Fail,0,201400055,12980,25664,38644,0.3358865541869372,2,Fail,70,20
201400058,2014,30,1,ORANGE,2014-11-04,Orange,0,Measure,E,Shall the Orange County Campaign Reform Ordinance be amended to authorize the Fair Political Practices Commission to be the civil prosecutor of the Ordinance and to add administrative enforcement to the Ordinance?,70,Ordinance,40,Governance,300263,229970,530233,0.5662850105519649,M,1,Pass,0,201400056,300263,229970,530233,0.5662850105519649,1,Pass,70,40
201400059,2014,30,1,ORANGE,2014-11-04,Orange,0,Measure,G,Shall the Charter of the County of Orange be amended to change the method for filling vacancies on the Board of Supervisors?,70,Ordinance,43,Governance: Organization,377106,157394,534500,0.7055304022450889,M,1,Pass,0,201400057,377106,157394,534500,0.7055304022450889,1,Pass,70,40
201400060,2014,31,1,PLACER,2014-11-04,Placer,0,Measure,B,"In order to provide an effective representative government, restrict future pay increases, pension and healthcare costs, shall Placer County amend Article II, Section 207 of the County Charter to limit the Board of Supervisors salary to no more than the average salary of County Supervisors in the neighboring Counties of El Dorado, Nevada, and Sacramento, with any change in this methodology subject to a vote of the citizens of Placer County?",20,Charter Amendment,42,Governance: Personnel/Labor Relations,66902,39935,106837,0.6262062768516525,M,1,Pass,0,201400058,66902,39935,106837,0.6262062768516525,1,Pass,20,40
201400061,2014,37,1,SAN DIEGO,2014-11-04,Rincon Ranch CSD,1,Measure,S,"Shall the Rincon Rancho Community Services District be authorized to establish and levy a special tax override, on all taxable real property within its boundaries for the purpose of providing funds for repair and resurface of the roads maintained by the district, with this special tax not to exceed five dollars and twenty cents ($5.20) per acre, or portion thereof, plus one hundred fifty dollars ($150) per parcel of land per year with a provision for an annual increase not to exceed the annual engineering news record (ENR) for the prior year?",3,Property Tax,112,Revenues: Tax Creation/Incr./Contin.,27,15,42,0.6428571428571429,T,2,FailT,0,201400059,27,15,42,0.6428571428571429,2,FailT,1,110
201400062,2014,35,1,SAN BENITO,2014-11-04,San Benito,0,Measure,H,"Should the San Benito County Vehicle Abatement Program and associated vehicle registration fees ($1.00 per vehicle and an additional $2.00 for certain commercial vehicles) be renewed for a 10-year term under California Vehicle Code Sections 9250.7 and 22710, or any successor statutes thereto, for the purposes of removal and disposal of abandoned, wrecked, dismantled, or inoperative vehicles?",7,Miscellaneous Tax,64,Transport: Agencies,8591,4401,12992,0.661253078817734,T,2,FailT,0,201400060,8591,4401,12992,0.661253078817734,2,FailT,1,60
201400063,2014,35,1,SAN BENITO,2014-11-04,San Benito,0,Measure,I,"Shall the ordinance, approved for submittal to the voters by San Benito County Resolution 2014-74, be adopted to amend the San Benito County Code to (1) increase the Transient Occupancy Tax rate from eight (8%) to twelve (12%) percent upon persons occupying hotels within the County’s unincorporated area and (2) amend the definition of “operator”, so the tax is collected by all persons receiving consideration from the rental, including on-line hotel brokers and vacation rental agencies?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,4999,7771,12770,0.39146436961628817,M,2,Fail,0,201400061,4999,7771,12770,0.39146436961628817,2,Fail,1,110
201400064,2014,35,1,SAN BENITO,2014-11-04,San Benito,0,Measure,J,"(INITIATIVE) Shall San Benito County's General Plan be amended to ban High-Intensity Petroleum Operations (such as hydraulic fracturing, also known as fracking, acid well stimulation, and cyclic steam injection, but not Low-Intensity Petroleum Operations) throughout all unincorporated areas, and all Petroleum Operations in residential general plan designations of Rural, Rural Transitional, Rural Residential, Rural/Urban, and Sphere of Influence Rural/Urban, with related zoning changes to implement the new General Plan policies?",40,Initiative,54,Environment: Regulation/Mitigation,8034,5605,13639,0.5890461177505683,M,1,Pass,0,201400062,8034,5605,13639,0.5890461177505683,1,Pass,40,50
201400065,2014,42,1,SANTA BARBARA,2014-11-04,Santa Barbara,0,Measure,O,Shall the ordinance to amend Section 32-12 of the Santa Barbara County Code to increase the Transient Occupancy Tax rate from 10% to 12.5% upon transients occupying defined hotels located only within the unincorporated areas of the County be adopted?,9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,43947,61110,105057,0.418315771438362,M,2,Fail,0,201400063,43947,61110,105057,0.418315771438362,2,Fail,1,110
201400066,2014,42,1,SANTA BARBARA,2014-11-04,Santa Barbara,0,Measure,P,"Shall the ordinance amending Santa Barbara County's Comprehensive Plan and County Code -- to prohibit on all lands within the unincorporated County, with certain exemptions, the construction or use of any facility, appurtenance, or aboveground equipment supporting certain petroleum operations, including but not limited to: hydraulic fracturing; acid well stimulation; or aiding hydrocarbon flow into a well by injecting water, natural gas, steam, air, carbon dioxide, nitrogen, chemicals or other substances -- be adopted?",70,Ordinance,54,Environment: Regulation/Mitigation,42965,67838,110803,0.3877602591987582,M,2,Fail,0,201400064,42965,67838,110803,0.3877602591987582,2,Fail,70,50
201400067,2014,43,1,SANTA CLARA,2014-11-04,Santa Clara,0,Measure,Q,"To protect and preserve natural open space areas for future generations by: improving parks, open spaces and trails; protecting land around creeks, rivers and streams to prevent pollution and improve local water quality; preserving wildlife habitat; expanding public access; enhancing environmental education; and protecting scenic hillsides, shall Santa Clara County Open Space Authority levy a special tax of $24 annually per parcel for 15 years, with citizen oversight and all funds benefitting local open space?",3,Property Tax,23,Land Use: Open Space,170359,80363,250722,0.6794736800121249,T,1,PassT,0,201400065,170359,80363,250722,0.6794736800121249,1,PassT,1,20
201400068,2014,44,1,SANTA CRUZ,2014-11-04,Santa Cruz,0,Measure,K,"To protect the quality of life in Santa Cruz County and to fund essential county services such as police, fire, emergency response, health services, youth and senior programs, job creation, housing, environmental protection, and animal shelter programs; shall an ordinance be adopted to impose a tax of no more than 10% (7% when enacted) on gross receipts of cannabis (medical marijuana) businesses in the unincorporated county, subject to audits, with all funds staying local?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,54928,15912,70840,0.7753811405985319,M,1,Pass,0,201400066,54928,15912,70840,0.7753811405985319,1,Pass,1,110
201400069,2014,45,1,SHASTA,2014-11-04,Shasta,0,Measure,A,"Shall Ordinance SCC 2014-02 (Medical Marijuana Cultivation in the County’s Unincorporated Area) be Adopted? Amends current Shasta County medical marijuana cultivation restrictions for the County’s unincorporated area to, among other things: (1) prohibit the outdoor cultivation of marijuana, (2) limit the cultivation of marijuana per premises to a total of twelve plants within a structure that is detached from and accessory to a residence of a qualiﬁed medical marijuana patient or primary caregiver of a qualiﬁed medical marijuana patient, (3) prohibit the unlawful surface drawing of water and unlawful discharges of water related to marijuana cultivation, (4) require that if the person cultivating marijuana is not the owner of the property, notarized statements from all legal owners consenting to the cultivation must be obtained, (5) make any violation of the marijuana cultivation restrictions a misdemeanor, and (6) amend residential accessory building requirements.",70,Ordinance,22,Land Use: Zoning,32992,24066,57058,0.5782186547022328,M,1,Pass,0,201400067,32992,24066,57058,0.5782186547022328,1,Pass,70,20
201400070,2014,47,1,SISKIYOU,2014-11-04,Siskiyou,0,Measure,M,"(ADVISORY) Do you support the establishment of the Karuk Tribe’s proposed casino in Yreka, California?",30,Advisory,22,Land Use: Zoning,6268,7466,13734,0.4563856123489151,M,2,Fail,0,201400068,6268,7466,13734,0.4563856123489151,2,Fail,30,20
201400071,2014,49,1,SONOMA,2014-11-04,Sonoma,0,Measure,M,"Shall the Sonoma County Library Improvement Act be implemented by imposing a one-eighth cent (0.125%) sales tax for ten years to restore and enhance library hours and services to benefit children, seniors and all residents of the County; with an annual audit to be conducted to ensure that funds are spent as mandated by the voters; and an increase in spending limit to allow use of the revenue?",4,Sales Tax,71,Facilities: Libraries,65973,40034,106007,0.6223456941522729,T,2,FailT,0,201400069,65973,40034,106007,0.6223456941522729,2,FailT,1,70
201400072,2014,18,1,LASSEN,2014-11-04,Spalding CSD,1,Measure,A,"Shall an additional special tax be levied for fire protection equipment replacement and fire prevention programs for the Spalding Community Services District of $65.00 per assessor's parcel, as established in resolution 2014-1?",3,Property Tax,33,Safety: Fire,51,87,138,0.3695652173913043,T,2,FailT,0,201400070,51,87,138,0.3695652173913043,2,FailT,1,30
201400073,2014,38,1,SAN FRANCISCO,2014-11-04,San Francisco,0,Measure,A,"To construct, redesign and rebuild streets and sidewalks and to make infrastructure repairs and improvements that increase MUNI service reliability, ease traffic congestion, reduce vehicle travel times, enhance pedestrian and bicycle safety, and improve disabled access, shall the City and County of San Francisco issue $500 million in general obligation bonds, subject to independent citizen oversight and regular audits?",11,GO Bond,62,Transport: Roads,157562,61657,219219,0.7187424447698421,T,1,PassT,0,201400071,157562,61657,219219,0.7187424447698421,1,PassT,10,60
201400074,2014,38,1,SAN FRANCISCO,2014-11-04,San Francisco,0,Measure,B,"Shall the City amend the Charter to increase the amount the City provides to the Municipal Transportation Agency based on increases in the City's population, with such funds to be used to improve Muni and to improve street safety?",20,Charter Amendment,61,Transport: Mass Transit,132650,83413,216063,0.613941304156658,M,1,Pass,0,201400072,132650,83413,216063,0.613941304156658,1,Pass,20,60
201400075,2014,38,1,SAN FRANCISCO,2014-11-04,San Francisco,0,Measure,C,"Shall the City amend the Charter to support services to children, youth, and their families by extending the Children's Fund for 25 years and increasing its funding; extending the Public Education Enrichment Fund for 26 years; creating an Our Children, Our Families Council; and dividing the existing Rainy Day Reserve into a City Rainy Day Reserve and a School District Rainy Day Reserve?",20,Charter Amendment,106,General Services: Social/Welfare,159800,54880,214680,0.7443637041177567,M,1,Pass,0,201400073,159800,54880,214680,0.7443637041177567,1,Pass,20,100
201400076,2014,38,1,SAN FRANCISCO,2014-11-04,San Francisco,0,Measure,D,Shall the City amend the Charter to make retiree health care benefits available to certain employees of the former San Francisco Redevelopment Agency and the Successor Agency?,20,Charter Amendment,42,Governance: Personnel/Labor Relations,117283,91680,208963,0.5612620416054517,M,1,Pass,0,201400074,117283,91680,208963,0.5612620416054517,1,Pass,20,40
