MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201800051,2018,32,1,PLUMAS,2018-11-06,Plumas,0,M,B,"(INITIATIVE) Shall Initiative Measure B to enact voter-approved county ordinance on cannabis activities be adopted adding Title 11 to Plumas County Code licensing certain medicinal and adult use commercial cannabis activities in specified land use zones, and imposing an initial 2% general tax on the net profits of such cannabis activity, with such rate subject to possible increase by the Board of Supervisors by not more than 1% per year for no more than four years?",40,Initiative,22,Land Use: Zoning,3259,5868,9127,0.3570724224827435,M,2.0,Fail,0,201800048,3259,5868,9127,0.3570724224827435,2.0,Fail,40,20
201800052,2018,35,1,SAN BENITO,2018-06-05,San Benito,0,M,A,"Shall an ordinance reauthorizing the San Benito County Vehicle Abatement Program and imposing associated vehicle registration fees ($1.00 per vehicle and an additional $2.00 for certain commercial vehicles) for a ten-year term under California Vehicle Code Sections 9250.7 and 22710, or any successor statutes thereto, for the purposes of removal and disposal of abandoned, wrecked, dismantled, or inoperative vehicles, be adopted?",7,Miscellaneous Tax,112,Revenues: Tax Creation/Incr./Contin.,5333,6306,11639,0.4582008763639488,T,2.0,FailT,0,201800049,5333,6306,11639,0.4582008763639488,2.0,FailT,1,110
201800053,2018,35,1,SAN BENITO,2018-06-05,San Benito,0,M,B,"To provide and increase County services, such as law enforcement, fire, economic development, roads, and other essential local governmental functions, shall the ordinance to amend the San Benito County Code to (1) increase the Transient Occupancy Tax rate from eight (8%) to twelve (12%) percent upon persons occupying hotels within the County’s unincorporated area and (2) to amend the definition of “operator”, which revenue can be spent for unrestricted general revenue purposes, be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,6247,5356,11603,0.5383952426096699,M,1.0,Pass,0,201800050,6247,5356,11603,0.5383952426096699,1.0,Pass,1,110
201800054,2018,35,1,SAN BENITO,2018-06-05,San Benito,0,M,C,"Shall an ordinance adding Article V of Chapter 5.03 to the San Benito County Code imposing a tax upon cannabis business activities in the unincorporated area of the County based on square footage or gross receipts rates: $3-$17 per ft.2, increased annually based on Consumer Price Index, on cultivators: .5%-4% on distributors/laboratories, 2.5%-4% on manufacturers, .5%-8% on retailers, and 2.5%-5% on microbusiness, which revenue can be spent for unrestricted general revenue purposes, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,2979,2167,5146,0.5788962300816168,M,1.0,Pass,0,201800051,2979,2167,5146,0.5788962300816168,1.0,Pass,1,110
201800055,2018,35,1,SAN BENITO,2018-11-06,San Benito,0,M,G,"Shall the voters authorize a San Benito County Roads and Transportation Safety and Investment Plan to: repair potholes and maintain roads; widen Highway 25 to relieve traffic congestion and make it safer; improve pedestrian, bicycle, and transit options; and, qualify for state and federal matching funds by enacting a one cent sales tax, raising approximately $16,000,000 annually over 30 years, with annual audits, independent oversight, all funds spent locally, and a detailed expenditure plan?",4,Sales Tax,60,Transport,13861,6007,19868,0.6976545198308838,T,1.0,PassT,0,201800052,13861,6007,19868,0.6976545198308838,1.0,PassT,1,60
201800056,2018,35,1,SAN BENITO,2018-11-06,San Benito,0,M,H,"To provide and increase law enforcement, fire services, road maintenance, and other local governmental services, shall the proposed business license tax ordinance be adopted and enacted to impose a business license tax at a rate of $30 to $118 per business, $.66 to $7.80 per employee, and $.10 per ton of minerals depleted, indexed by a COLA, in the unincorporated area of San Benito County?",2,Business Tax,100,General Services,10044,9279,19323,0.519795062878435,M,1.0,Pass,0,201800053,10044,9279,19323,0.519795062878435,1.0,Pass,1,100
201800057,2018,36,1,SAN BERNARDINO,2018-11-06,San Bernardino,0,M,W,"Shall an ordinance imposing a Cannabis Business Tax of up to $10.00 per square foot for cultivators and up to 6% of gross receipts on other businesses operating in the City of San Bernardino, estimated to initially raise between $810,000 to $2,475,000 annually, with funds staying local for unrestricted general revenue purposes, including but not limited to, police services, street repairs, parks and library services until ended by voters be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,23931,13002,36933,0.6479571115262773,M,1.0,Pass,0,201800054,23931,13002,36933,0.6479571115262773,1.0,Pass,1,110
201800058,2018,36,1,SAN BERNARDINO,2018-11-06,San Bernardino,0,M,X,"Shall an ordinance amending and reenacting Chapter 5.10 of the San Bernardino Municipal Code, to regulate commercial cannabis businesses, be adopted?",70,Ordinance,20,Land Use,21837,14361,36198,0.6032653737775567,M,1.0,Pass,0,201800055,21837,14361,36198,0.6032653737775567,1.0,Pass,70,20
201800059,2018,37,1,SAN DIEGO,2018-06-05,CSA #113,1,M,D,Shall the County Board of Supervisors adopt an Ordinance to repeal Ordinance 6735 and remove the Fire Protection Tax levy from the properties within the original County Service Area 113?,3,Property Tax,111,Revenues: Tax Repeal/Reduction/Limit,128,25,153,0.8366013071895425,M,1.0,Pass,0,201800056,128,25,153,0.8366013071895425,1.0,Pass,1,110
201800060,2018,37,1,SAN DIEGO,2018-11-06,Rincon Ranch CSD,1,M,RR,"Shall the Rincon Ranch Community Services District be authorized to establish and levy a special tax override, on all taxable real property within its boundaries for the purpose of providing funds for repair and resurface of the roads maintained by the District, with this special tax not to exceed six dollars and ninety-two cents ($6.92) per acre, or portion thereof, plus one hundred ninety-nine dollars and fifty cents ($199.50) per parcel of land per year?",3,Property Tax,62,Transport: Roads,46,30,76,0.6052631578947368,T,2.0,FailT,0,201800057,46,30,76,0.6052631578947368,2.0,FailT,1,60
201800061,2018,37,1,SAN DIEGO,2018-11-06,San Diego,0,M,A,"Shall the Charter of the County of San Diego be amended for purposes of making ""clean-up"" amendments including amendments necessary to assure compliance with state and federal laws?",20,Charter Amendment,40,Governance,753899,267187,1021086,0.7383305617744245,M,1.0,Pass,0,201800058,753899,267187,1021086,0.7383305617744245,1.0,Pass,20,40
201800062,2018,37,1,SAN DIEGO,2018-11-06,San Diego,0,M,B,"Should the Charter of San Diego County be amended to direct a redistricting commission to maintain the current practice of establishing representative boundaries where at least three Board of Supervisor districts include unincorporated territory, with two of the districts having area predominately outside incorporated cities, as population will permit?",20,Charter Amendment,43,Governance: Organization,592706,398971,991677,0.5976804947578698,M,1.0,Pass,0,201800059,592706,398971,991677,0.5976804947578698,1.0,Pass,20,40
201800063,2018,37,1,SAN DIEGO,2018-11-06,San Diego,0,M,C,Should the Charter of San Diego County be amended to require pension stabilization funds be used solely for pension-related liabilities and prohibit using long-term obligations to finance current operations or recurring needs?,20,Charter Amendment,42,Governance: Personnel/Labor Relations,704163,303747,1007910,0.6986367830461053,M,1.0,Pass,0,201800060,704163,303747,1007910,0.6986367830461053,1.0,Pass,20,40
201800064,2018,37,1,SAN DIEGO,2018-11-06,San Diego,0,M,D,"Shall this initiative measure, proposing county charter amendments requiring all elections for San Diego County elective Offices to be held at a general election and requiring adoption of local regulations relating to write-in candidates for county elective office, be adopted?",20,Charter Amendment,48,Governance: Elections,641536,368889,1010425,0.6349169903753371,M,1.0,Pass,0,201800061,641536,368889,1010425,0.6349169903753371,1.0,Pass,20,40
201800065,2018,38,1,SAN FRANCISCO,2018-06-05,Bay Area,0,M,RM3,"Shall voters authorize a plan to reduce auto and truck traffic, relieve crowding on BART, unclog freeway bottlenecks, and improve bus, ferry, BART and commuter rail service as specified in the plan in this voter pamphlet, with a $1 toll increase effective in 2019, a $1 increase in 2022, and a $1 increase in 2025, on all Bay Area toll bridges except the Golden Gate Bridge, with independent oversight of all funds?",7,Miscellaneous Tax,60,Transport,153812,81383,235195,0.6539764875953996,M,1.0,Pass,1,201800002,919122,693432,1612554,0.5699790518643096,1.0,Pass,1,60
201800066,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,A,"Shall the City authorize the San Francisco Public Utilities Commission to issue revenue bonds to build or improve the City’s clean power facilities, with approval by two-thirds of the Board of Supervisors, and prohibit the PUC from financing construction of power plants that generate electricity from fossil fuels or nuclear power?",12,Revenue Bond,74,Facilities: Public Works,181638,53572,235210,0.7722375749330386,M,1.0,Pass,0,201800062,181638,53572,235210,0.7722375749330386,1.0,Pass,10,70
201800067,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,B,Shall the City require appointed members of boards and commissions established by the Charter to forfeit their appointed seat when they file to run for state or local elective office?,70,Ordinance,43,Governance: Organization,160214,69570,229784,0.6972374055634857,M,1.0,Pass,0,201800063,160214,69570,229784,0.6972374055634857,1.0,Pass,70,40
201800068,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,C,"Shall the City impose a new gross receipts tax of 1% on revenues a business receives from leasing warehouse space in San Francisco, and 3.5% on revenues a business receives from leasing some commercial spaces in San Francisco, to fund quality early care and education for young children and for other public purposes?",2,Business Tax,106,General Services: Social/Welfare,120199,116085,236284,0.5087056254338,M,1.0,Pass,0,201800064,120199,116085,236284,0.5087056254338,1.0,Pass,1,100
201800069,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,D,"Shall the City impose a new gross receipts tax of 1.7% on revenues a business receives from leasing some commercial spaces in San Francisco, to fund homeless services, housing for extremely low- to middle-income households and for other public purposes?",2,Business Tax,81,Housing: Affordable,105746,129611,235357,0.44930042446156265,M,2.0,Fail,0,201800065,105746,129611,235357,0.44930042446156265,2.0,Fail,1,80
201800070,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,E,Shall the City ordinance prohibiting the sale of flavored tobacco products in San Francisco take effect?,70,Ordinance,200,Other,164844,76193,241037,0.6838950036716355,M,1.0,Pass,0,201800066,164844,76193,241037,0.6838950036716355,1.0,Pass,70,200
201800071,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,F,"Shall the City establish, fund and run a program to provide legal representation for all residential tenants in San Francisco facing eviction?",70,Ordinance,80,Housing,133190,105774,238964,0.557364289181634,M,1.0,Pass,0,201800067,133190,105774,238964,0.557364289181634,1.0,Pass,70,80
201800072,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,G,"Shall the City collect an annual tax of $298 per parcel for investment in education, subject to certain exemptions including those for senior citizens?",3,Property Tax,10,Education,144686,93447,238133,0.6075848370448447,M,1.0,Pass,0,201800068,144686,93447,238133,0.6075848370448447,1.0,Pass,1,10
201800073,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,H,"Shall the City set a policy for when police officers can use tasers and authorize the Police Department to purchase tasers for all officers, subject to specific conditions?",80,Policy/Position,32,Safety: Police,90334,146997,237331,0.3806245286119386,M,2.0,Fail,0,201800069,90334,146997,237331,0.3806245286119386,2.0,Fail,80,30
201800074,2018,38,1,SAN FRANCISCO,2018-06-05,San Francisco,0,M,I,Shall the City adopt a policy not to encourage professional sports teams from other cities to move to San Francisco and to oppose any sports team ownership group attempting to avoid payment of an outstanding public debt?,80,Policy/Position,200,Other,97863,130916,228779,0.42776216348528495,M,2.0,Fail,0,201800070,97863,130916,228779,0.42776216348528495,2.0,Fail,80,200
201800075,2018,38,1,SAN FRANCISCO,2018-11-06,San Francisco,0,M,A,"To protect the waterfront, BART and Muni, buildings, historic piers, and roads from earthquakes, flooding and rising seas by: repairing the 100 year old Embarcadero Seawall; strengthening the Embarcadero; and fortifying transit infrastructure and utilities serving residents and businesses; shall the city issue $425,000,000 in bonds, with a duration up to 30 years from the time of issuance, an estimated tax rate of $0.013/$100 of assessed property value, and estimated annual revenues of up to $40,000,000, with citizen oversight and regular audits? The City’s current debt management policy is to keep the property tax rate from City general obligation bonds below the 2006 rate by issuing new bonds as older ones are retired and the tax base grows, though the overall property tax rate may vary based on other factors.",11,GO Bond,74,Facilities: Public Works,288146,60276,348422,0.8270028873033276,T,1.0,PassT,0,201800071,288146,60276,348422,0.8270028873033276,1.0,PassT,10,70
