MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec
201600048,2016,21,1,MARIN,2016-11-08,Marin,0,M,A,"To support the health, education and safety of underserved children with approximately $12,000,000 in annual local funding the State cannot take away, shall County of Marin expand access to quality preschool education; provide healthcare including early screenings, vision, dental and behavioral/mental health services; expand afterschool/summer learning programs promoting reading/writing/math achievement; and provide affordable childcare for infants, toddlers and young children by enacting a ¼% sales tax for 9 years with independent oversight/audits?",4,Sales Tax,106,General Services: Social/Welfare,84271,48945,133216,0.6325891784770599,T,2,FailT,0,201600046,84271,48945,133216,0.6325891784770599,2,FailT,1,100
201600049,2016,21,1,MARIN,2016-11-08,Muir Beach CSD,1,M,L,"Adoption of Ordinance No. 2016-07-13 to impose a special tax for fire protection, including fuel abatement and emergency preparedness, in the Muir Beach Community Services District. To provide critical funding for fire protection services, including fuel abatement, emergency preparedness and equipment upgrades, shall Muir Beach CSD Ordinance No. 2016-07-13, which imposes an annual $213.00 parcel tax for 10 years with annual CPI adjustment, be approved and shall the Muir Beach CSD appropriations limit be increased by the amount of this voter approved tax?",3,Property Tax,33,Safety: Fire,226,51,277,0.8158844765342961,T,1,PassT,0,201600047,226,51,277,0.8158844765342961,1,PassT,1,30
201600050,2016,23,1,MENDOCINO,2016-06-07,Mendocino,0,M,W,(INITIATIVE) Shall a charter commission be elected to propose a Mendocino County charter?,40,Initiative,40,Governance,11368,13135,24503,0.4639431906297188,M,2,Fail,0,201600048,11368,13135,24503,0.4639431906297188,2,Fail,40,40
201600051,2016,23,1,MENDOCINO,2016-06-07,Mendocino,0,M,V,Shall the people of Mendocino county declare intentionally killed and left standing trees a public nuisance?,70,Ordinance,38,Safety: Civil Fines/Criminal Penalties,16300,9870,26170,0.6228505922812381,M,1,Pass,0,201600049,16300,9870,26170,0.6228505922812381,1,Pass,70,30
201600052,2016,23,1,MENDOCINO,2016-11-08,Mendocino,0,M,AG,(INITIATIVE) Shall an initiative of the people of the County of Mendocino to add a temporary half-cent sales tax to fund facilities in Mendocino County to assist in the diagnosis and treatment of mental health and drug dependence be approved?,4,Sales Tax,106,General Services: Social/Welfare,24190,12342,36532,0.6621592028906165,T,2,FailT,0,201600050,24190,12342,36532,0.6621592028906165,2,FailT,1,100
201600053,2016,23,1,MENDOCINO,2016-11-08,Mendocino,0,M,AI,"Shall Chapter 6.32 be added to the Mendocino County Code, placing a business tax on cannabis cultivation and dispensaries (not to exceed 10% of gross receipts) and cannabis distribution, delivery, manufacturing, nurseries, testing laboratories and transportation businesses ($2,500.00 per year, to be adjusted in accordance with consumer price index increases) of medical and nonmedical cannabis where legalized by state law, potentially generating millions of dollars annually to help fund county services be approved?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,22375,13121,35496,0.6303527157989632,M,1,Pass,0,201600051,22375,13121,35496,0.6303527157989632,1,Pass,1,110
201600054,2016,23,1,MENDOCINO,2016-11-08,Mendocino,0,M,AJ,"(ADVISORY) If Mendocino County adopts business license taxes on cannabis businesses by the adoption of the measure adopting Chapter 6.32, Measure AI, should the County use a majority of that revenue for funding enforcement of marijuana regulations, enhanced mental health services, repair of county roads, and increase fire and emergency medical services?",30,Advisory,34,Safety: Multiple Emergency Services,23971,11004,34975,0.6853752680486062,M,1,Pass,0,201600052,23971,11004,34975,0.6853752680486062,1,Pass,30,30
201600055,2016,23,1,MENDOCINO,2016-11-08,Mendocino,0,M,AF,"(INITIATIVE) Shall an Initiative of the People of the County of Mendocino to Regulate Medical Cannabis Cultivation, Processing, Testing, Distribution, Transportation, Delivery and Dispensing be approved?",40,Initiative,22,Land Use: Zoning,13772,22534,36306,0.37933124001542445,M,2,Fail,0,201600053,13772,22534,36306,0.37933124001542445,2,Fail,40,20
201600056,2016,23,1,MENDOCINO,2016-11-08,Mendocino,0,M,AH,"Shall an ordinance be adopted containing specific enactment language that will allow for the collection of taxes pursuant to the initiative to add a temporary half-cent sales tax to fund facilities in Mendocino County to assist in the diagnosis and treatment of mental health and drug dependency, if said initiative is passed by the voters at the November 8, 2016 election, without which, no taxes will be collected pursuant to said initiative?",70,Ordinance,106,General Services: Social/Welfare,22958,12941,35899,0.6395164210702248,T,2,FailT,0,201600054,22958,12941,35899,0.6395164210702248,2,FailT,70,100
201600057,2016,24,1,MERCED,2016-11-08,Merced,0,M,V,"To provide funding for local transportation improvements including fixing potholes and maintaining local roads; reducing traffic congestion on highways and local roads; providing seniors, disabled and veterans with mobility options; improving pedestrian and bike travel; shall the Merced County Transportation Authority enact a 1⁄2 cent sales tax, providing $15 million dollars annually for transportation projects for 30 years, that cannot be taken by the State, with citizens' oversight, and requiring all money to be spent entirely in Merced County?",4,Sales Tax,62,Transport: Roads,48996,19771,68767,0.712492910843864,T,1,PassT,0,201600055,48996,19771,68767,0.712492910843864,1,PassT,1,60
201600060,2016,27,1,MONTEREY,2016-11-08,Monterey,0,M,X,"Shall the Transportation Agency for Monterey County fund a transportation safety and investment plan to: improve safety on local roads and highways; repair potholes; maintain streets and roads; reduce traffic congestion; improve transportation for seniors, young people, and people with disabilities; and make walking and biking safer, by enacting a three-eighths’ percent sales tax, raising approximately twenty million dollars annually over 30 years, plus state and federal matching funds, with citizen oversight and annual independent audits?",4,Sales Tax,62,Transport: Roads,87915,41924,129839,0.6771078027403169,T,1,PassT,0,201600056,87915,41924,129839,0.6771078027403169,1,PassT,1,60
201600061,2016,27,1,MONTEREY,2016-11-08,Monterey,0,M,Y,"Shall the ordinance imposing a tax on commercial marijuana businesses in the unincorporated area of Monterey County only (not cities) up to a maximum of: $25 per square foot on cultivation with an annual adjustment by Consumer Price Index (CPI) thereafter; $5 per square foot on nurseries with annual CPI adjustment thereafter; and 10% of gross receipts on other marijuana business activities with no CPI, potentially generating millions of dollars annually to help fund County services, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,95978,34288,130266,0.7367847327775475,M,1,Pass,0,201600057,95978,34288,130266,0.7367847327775475,1,Pass,1,110
201600062,2016,27,1,MONTEREY,2016-11-08,Monterey,0,M,Z,"(INITIATIVE) Shall an initiative amending the Monterey County General Plan, Local Coastal Program, and Fort Ord Master Plan to: (1) prohibit the use of land within the County’s unincorporated (non-city) areas for hydraulic fracturing treatments (“fracking”), acid well stimulation treatments, and other well stimulation treatments; (2) prohibit new and phase out existing land uses that utilize oil and gas wastewater injection and impoundment; and, (3) prohibit the drilling of new oil and gas wells in the County’s unincorporated areas be adopted?",40,Initiative,22,Land Use: Zoning,73877,57883,131760,0.5606936854887674,M,1,Pass,0,201600058,73877,57883,131760,0.5606936854887674,1,Pass,40,20
201600063,2016,28,1,NAPA,2016-06-07,Napa,0,M,Y,Shall the ordinance increasing the Transactions and Use Tax by .25% be adopted?,4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,18733,22465,41198,0.454706539152386,M,2,Fail,0,201600059,18733,22465,41198,0.454706539152386,2,Fail,1,110
201600065,2016,28,1,NAPA,2016-11-08,Napa,0,M,Z,"To protect drinking water by preserving and restoring watersheds, rivers, creeks; protect natural open spaces and wildlife habitat; reduce wildfire risk; and maintain parks and trails; shall Napa County enact a 1/4 percent sales tax for the Napa County Regional Park and Open Space District raising an estimated eight million dollars annually for fourteen years with citizen oversight, annual audits, and funds that cannot be taken by the State?",4,Sales Tax,78,Facilities: Parks & Recreation,37670,20552,58222,0.6470062862835354,T,2,FailT,0,201600060,37670,20552,58222,0.6470062862835354,2,FailT,1,70
201600066,2016,28,1,NAPA,2016-11-08,Napa,0,M,B,"(INITIATIVE) Shall Napa County Ordinance No. 2016-03 be adopted? (Amends the Napa County Code requiring the Animal Shelter to (i) prepare behavioral and medical evaluations for impounded or surrendered dogs, cats and rabbits before destruction, (ii) work with non-profit animal organizations, (iii) provide veterinary care, socialization, and exercise using all resources available, and (v) publish a list of nonprofit animal organizations and a list of statistical release rates of dogs, cats, and rabbits.",40,Initiative,106,General Services: Social/Welfare,26172,28785,54957,0.4762268682788362,T,2,FailT,0,201600061,26172,28785,54957,0.4762268682788362,2,FailT,40,100
201600067,2016,28,1,NAPA,2016-11-08,Napa,0,M,A,"Shall Napa County Ordinance No. 2016-04 be adopted? (Compromise ordinance requiring the Animal Shelter to do the following in a cost effective way: (i) prepare behavioral and medical evaluations for impounded or surrendered dogs, cats and rabbits before destruction, (ii) work with non-profit animal organizations, (iii) provide veterinary care, socialization, and exercise, and (v) publish a list of nonprofit animal organizations and a list of statistical release rates of dogs, cats, and rabbits.)",70,Ordinance,106,General Services: Social/Welfare,39862,16134,55996,0.7118722765911851,T,1,PassT,0,201600062,39862,16134,55996,0.7118722765911851,1,PassT,70,100
201600068,2016,29,1,NEVADA,2016-06-07,Nevada,0,M,W,"Shall an ordinance be adopted which (a) bans outdoor cultivation, commercial cultivation and other commercial cannabis activities, (b) limits indoor cultivation to 12 plants per parcel in residential and rural areas, (c) prohibits indoor marijuana cultivation in unpermitted structures and areas used or intended for human occupancy, and (d) allows marijuana cultivation only by qualified patients and primary caregivers and only for medicinal purposes?",70,Ordinance,22,Land Use: Zoning,17994,26383,44377,0.4054803163801068,M,2,Fail,0,201600063,17994,26383,44377,0.4054803163801068,2,Fail,70,20
201600069,2016,29,1,NEVADA,2016-11-08,Nevada,0,M,A,"To maintain, restore and enhance library services including: (1) Providing children/teen services, such as homework help, computer classes, and school outreach; (2) Enhancing senior/disabled services; (3) Maintaining/restoring Library hours at all branches; (4) Keeping materials and services current, shall an ordinance be adopted extending the existing voter-approved sales tax at the adjusted rate of 1/4 cent, raising approximately $4 million annually, for 15 years, with citizen oversight, and requiring that all funds benefit Nevada County libraries?",4,Sales Tax,71,Facilities: Libraries,38423,15873,54296,0.7076580226904376,T,1,PassT,0,201600064,38423,15873,54296,0.7076580226904376,1,PassT,1,70
201600070,2016,30,1,ORANGE,2016-06-07,Orange,0,M,A,"Shall the Ordinance amending the County Charter to establish the Campaign Finance and Ethics Commission to provide administrative oversight and enforcement of the Orange County Campaign Reform Ordinance and County ethics ordinances and amending the Orange County Campaign Reform Ordinance to remove unlawful provisions, allow for establishing an additional campaign bank account, under specified circumstances and repeal provisions pertaining to civil enforcement by the California Fair Political Practices Commission be adopted?",20,Charter Amendment,45,Governance: Political Reform/Term Limits,400470,174999,575469,0.695901951278001,M,1,Pass,0,201600065,400470,174999,575469,0.695901951278001,1,Pass,20,40
201600071,2016,30,1,ORANGE,2016-06-07,Orange,0,M,B,Shall the Charter for the County of Orange be amended to require the Auditor-Controller to prepare a fiscal impact statement for any countywide measure placed on the ballot?,20,Charter Amendment,48,Governance: Elections,505640,82615,588255,0.8595592047666403,M,1,Pass,0,201600066,505640,82615,588255,0.8595592047666403,1,Pass,20,40
