RecordID,RACEID,CO#,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,First,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,VOTES_sum,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201800090,61,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,Canciamilla,Joseph E.,County Clerk-Recorder-Registrar of Voters,Y,1,1,165392,0,165392,165392,1.0,1,1.0,0,0,201800061,201800090,0,165392,165392,0,165392,1.0,1
201800091,62,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gioia,"John ""Joya""","Member, Contra Costa Board of Supervisors",Y,1,1,29229,0,29229,29229,1.0,1,1.0,0,0,201800062,201800091,0,29229,29229,0,29229,1.0,1
201800092,63,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Kumar,Harmesh,Psychologist/Businessman,N,2,2,11372,0,42843,42843,0.26543425997245756,2,2.0,0,0,201800063,201800092,0,11372,42843,0,42843,2.0,2
201800093,63,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Mitchoff,Karen,County Supervisor,Y,1,2,31471,0,42843,42843,0.7345657400275424,1,1.0,0,0,201800063,201800093,0,31471,42843,0,42843,1.0,1
201800094,64,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,DISTRICT ATTORNEY-PUBLIC ADMINISTRATOR,5,OTHER COUNTY,,Full,1,Becton,Diana,Appointed District Attorney,Y,1,3,100004,0,197376,197376,0.506667477302205,1,1.0,0,0,201800064,201800094,0,100004,197376,0,197376,1.0,1
201800095,64,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,DISTRICT ATTORNEY-PUBLIC ADMINISTRATOR,5,OTHER COUNTY,,Full,1,Graves,Paul,Supervising District Attorney,N,2,3,82636,0,197376,197376,0.4186729896238651,2,2.0,0,0,201800064,201800095,0,82636,197376,0,197376,2.0,2
201800096,64,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,DISTRICT ATTORNEY-PUBLIC ADMINISTRATOR,5,OTHER COUNTY,,Full,1,Strauss,Lawrence Steven,Small Business owner/Lawyer,N,2,3,14736,0,197376,197376,0.07465953307392996,2,3.0,0,0,201800064,201800096,0,14736,197376,0,197376,3.0,2
201800097,65,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,SHERIFF-CORONER,5,OTHER COUNTY,,Full,1,Livingston,David,"Sheriff, Contra Costa County",Y,1,1,160926,0,160926,160926,1.0,1,1.0,0,0,201800065,201800097,0,160926,160926,0,160926,1.0,1
201800098,66,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Hansen,Cheryl,Educator/School Board Member,N,2,3,57131,0,188222,188222,0.30352987429737227,3,2.0,1,1,201800066,201800098,0,57131,188222,0,188222,2.0,3
201800099,66,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Leone,"Ronald E. ""Ron""",Assistant Superintendent,N,2,3,43511,0,188222,188222,0.23116851377628544,2,3.0,0,0,201800066,201800099,0,43511,188222,0,188222,3.0,2
201800100,66,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Mackey,Lynn,Deputy Superintendent,N,2,3,87580,0,188222,188222,0.4653016119263423,3,1.0,1,1,201800066,201800100,0,87580,188222,0,188222,1.0,3
201800101,67,7,1,CONTRA COSTA,2018,2018-06-05,Contra Costa,0,TREASURER-TAX COLLECTOR,5,OTHER COUNTY,,Full,1,Watts,Russell V.,Treasurer-Tax Collector,Y,1,1,165563,0,165563,165563,1.0,1,1.0,0,0,201800067,201800101,0,165563,165563,0,165563,1.0,1
201800102,68,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Crockett CSD",4,DIRECTOR,,Full,3,Kirker,Michael Edward,Retired,N,2,4,722,0,3119,3119,0.23148445014427702,1,3.0,0,0,201800068,201800102,0,722,3119,0,3119,3.0,1
201800103,68,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Crockett CSD",4,DIRECTOR,,Full,3,Mackenzie,John,General Contractor,Y,1,4,885,0,3119,3119,0.28374478999679387,1,2.0,0,0,201800068,201800103,0,885,3119,0,3119,2.0,1
201800104,68,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Crockett CSD",4,DIRECTOR,,Full,3,Obaid,Sammy,Attorney,N,2,4,491,0,3119,3119,0.15742225072138505,2,4.0,0,0,201800068,201800104,0,491,3119,0,3119,4.0,2
201800105,68,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Crockett CSD",4,DIRECTOR,,Full,3,Sutton,Emma,Human Resources Specialist,N,2,4,1021,0,3119,3119,0.3273485091375441,1,1.0,0,0,201800068,201800105,0,1021,3119,0,3119,1.0,1
201800106,69,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Diablo CSD",4,DIRECTOR,,Full,3,Becker,Leonard S.,Local Attorney/Litigator,N,2,4,360,0,1244,1244,0.28938906752411575,1,1.0,0,0,201800069,201800106,0,360,1244,0,1244,1.0,1
201800107,69,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Diablo CSD",4,DIRECTOR,,Full,3,Eorio,Jeffery,Retired Public Servant,N,2,4,328,0,1244,1244,0.26366559485530544,1,2.0,0,0,201800069,201800107,0,328,1244,0,1244,2.0,1
201800108,69,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Diablo CSD",4,DIRECTOR,,Full,3,Isom,Greg,Local Municipal Advisor,N,2,4,280,0,1244,1244,0.22508038585209003,1,3.0,0,0,201800069,201800108,0,280,1244,0,1244,3.0,1
201800109,69,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Diablo CSD",4,DIRECTOR,,Full,3,Tervethan,Kelly B.,Private Wealth Manager,N,2,4,276,0,1244,1244,0.22186495176848875,2,4.0,0,0,201800069,201800109,0,276,1244,0,1244,4.0,2
201800110,70,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Discovery Bay CSD",4,DIRECTOR,,Full,3,Graves,"Joseph ""Kevin""",Veteran Outreach,Y,1,4,3876,0,11610,11610,0.3338501291989664,1,1.0,0,0,201800070,201800110,0,3876,11610,0,11610,1.0,1
201800111,70,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Discovery Bay CSD",4,DIRECTOR,,Full,3,Gutow,Bryon D,Realtor,N,2,4,2624,0,11610,11610,0.2260120585701981,1,3.0,0,0,201800070,201800111,0,2624,11610,0,11610,3.0,1
201800112,70,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Discovery Bay CSD",4,DIRECTOR,,Full,3,Lax Jr.,Brian Roger,Private Pilot,N,2,4,1541,0,11610,11610,0.13273040482342807,2,4.0,0,0,201800070,201800112,0,1541,11610,0,11610,4.0,2
201800113,70,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Discovery Bay CSD",4,DIRECTOR,,Full,3,Leete,Robert,Retired Finance Director,Y,1,4,3569,0,11610,11610,0.3074074074074074,1,2.0,0,0,201800070,201800113,0,3569,11610,0,11610,2.0,1
201800114,71,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Dublin San Ramon CSD",4,DIRECTOR,,Full,2,Brady,James,Facility Manager,N,2,5,3047,0,20018,20018,0.15221300829253673,2,4.0,0,0,201800071,201800114,0,3047,20018,0,20018,4.0,2
201800115,71,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Dublin San Ramon CSD",4,DIRECTOR,,Full,2,Haupt,"Charles ""Chuck""",Director Nonprofit Organization,N,2,5,3130,0,20018,20018,0.1563592766510141,2,3.0,0,0,201800071,201800115,0,3130,20018,0,20018,3.0,2
201800116,71,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Dublin San Ramon CSD",4,DIRECTOR,,Full,2,Jesse,Richard,Retired Electronics Engineer,N,2,5,2415,0,20018,20018,0.1206414227195524,2,5.0,0,0,201800071,201800116,0,2415,20018,0,20018,5.0,2
201800117,71,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Dublin San Ramon CSD",4,DIRECTOR,,Full,2,Johnson,Ann Marie,Environmental Project Manager,N,2,5,6965,0,20018,20018,0.34793685682885406,1,1.0,0,0,201800071,201800117,0,6965,20018,0,20018,1.0,1
201800118,71,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Dublin San Ramon CSD",4,DIRECTOR,,Full,2,Vonheeder-Leopold,Georgean,Incumbent,Y,1,5,4461,0,20018,20018,0.22284943550804276,1,2.0,0,0,201800071,201800118,0,4461,20018,0,20018,2.0,1
201800119,72,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Kensington CSD",4,DIRECTOR,,Full,3,Deppe,Christopher,Appointed Incumbent,Y,1,6,1357,0,8330,8330,0.16290516206482594,1,3.0,0,0,201800072,201800119,0,1357,8330,0,8330,3.0,1
201800120,72,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Kensington CSD",4,DIRECTOR,,Full,3,Logan,Mike,Financial Advisor,N,2,6,1285,0,8330,8330,0.15426170468187275,2,6.0,0,0,201800072,201800120,0,1285,8330,0,8330,6.0,2
201800121,72,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Kensington CSD",4,DIRECTOR,,Full,3,McKenzie,Dakota,Entrepreneurial Consultant,N,2,6,1304,0,8330,8330,0.15654261704681874,2,5.0,0,0,201800072,201800121,0,1304,8330,0,8330,5.0,2
201800122,72,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Kensington CSD",4,DIRECTOR,,Full,3,Modavi,Cyrus,Bioengineer,N,2,6,1366,0,8330,8330,0.16398559423769507,1,2.0,0,0,201800072,201800122,0,1366,8330,0,8330,2.0,1
201800123,72,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Kensington CSD",4,DIRECTOR,,Full,3,Sherris-Watt,Rachelle,Incumbent,Y,1,6,1708,0,8330,8330,0.20504201680672268,1,1.0,0,0,201800072,201800123,0,1708,8330,0,8330,1.0,1
201800124,72,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Kensington CSD",4,DIRECTOR,,Full,3,Spath,David P.,Engineer,N,2,6,1310,0,8330,8330,0.15726290516206481,2,4.0,0,0,201800072,201800124,0,1310,8330,0,8330,4.0,2
201800125,73,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Knightsen CSD",4,DIRECTOR,,Full,3,Bello-Kunkel,Tricia (Trish),Retired Businesswoman,N,2,4,340,0,1319,1319,0.2577710386656558,1,3.0,0,0,201800073,201800125,0,340,1319,0,1319,3.0,1
201800126,73,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Knightsen CSD",4,DIRECTOR,,Full,3,Matteri,Linda,Homemaker/Rancher,N,2,4,411,0,1319,1319,0.3115996967399545,1,1.0,0,0,201800073,201800126,0,411,1319,0,1319,1.0,1
201800127,73,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Knightsen CSD",4,DIRECTOR,,Full,3,Simas,Alvin J,Incumbent,Y,1,4,209,0,1319,1319,0.15845337376800606,2,4.0,0,0,201800073,201800127,0,209,1319,0,1319,4.0,2
201800128,73,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,1,"DIRECTOR, Knightsen CSD",4,DIRECTOR,,Full,3,Somerhalder,Gilbert A.,Retired Welder,N,2,4,359,0,1319,1319,0.2721758908263836,1,2.0,0,0,201800073,201800128,0,359,1319,0,1319,2.0,1
201800129,74,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Hansen,Cheryl,Educator/School Board Member,N,2,2,143461,0,343390,343390,0.4177786190628731,2,2.0,0,0,201800074,201800129,0,143461,343390,0,343390,2.0,2
201800130,74,7,1,CONTRA COSTA,2018,2018-11-06,Contra Costa,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Mackey,Lynn,Deputy Superintendent,N,2,2,199929,0,343390,343390,0.5822213809371268,1,1.0,0,0,201800074,201800130,0,199929,343390,0,343390,1.0,1
201800131,75,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,ASSESSOR,5,OTHER COUNTY,,Full,1,Perry,Jennifer M.,Assessor,Y,1,1,4204,0,4204,4204,1.0,1,1.0,0,0,201800075,201800131,0,4204,4204,0,4204,1.0,1
201800132,76,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,AUDITOR-CONTROLLER,5,OTHER COUNTY,,Full,1,Schaad,Clinton Charles,Auditor/Controller,Y,1,1,4321,0,4321,4321,1.0,1,1.0,0,0,201800076,201800132,0,4321,4321,0,4321,1.0,1
201800133,77,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,Northrup,Alissia D.,County Clerk/Recorder,Y,1,1,4611,0,4611,4611,1.0,1,1.0,0,0,201800077,201800133,0,4611,4611,0,4611,1.0,1
201800134,78,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Howard,Christopher H.,Farm Manager,N,2,2,935,0,1398,1398,0.6688125894134478,1,1.0,0,0,201800078,201800134,0,935,1398,0,1398,1.0,1
201800135,78,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Smith,Jake,Retired Transportation Planner,Y,1,2,463,0,1398,1398,0.3311874105865522,2,2.0,0,0,201800078,201800135,0,463,1398,0,1398,2.0,2
201800136,79,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Daley,Roger,Pastor/DNCSB Trustee,N,2,4,139,0,1266,1266,0.10979462875197472,2,4.0,0,0,201800079,201800136,0,139,1266,0,1266,4.0,2
201800137,79,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Hemmingsen,Gerry,Incumbent,Y,1,4,653,0,1266,1266,0.5157977883096366,1,1.0,0,0,201800079,201800137,0,653,1266,0,1266,1.0,1
201800138,79,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Mason,David,Retired Code Officer,N,2,4,332,0,1266,1266,0.26224328593996843,2,2.0,0,0,201800079,201800138,0,332,1266,0,1266,2.0,2
201800139,79,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Phillips,"Ronald ""Ron""",Harbor Commissioner,N,2,4,142,0,1266,1266,0.11216429699842022,2,3.0,0,0,201800079,201800139,0,142,1266,0,1266,3.0,2
201800140,80,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,DISTRICT ATTORNEY,5,OTHER COUNTY,,Full,1,Micks,Katherine N.,Interim District Attorney,Y,1,1,4263,0,4263,4263,1.0,1,1.0,0,0,201800080,201800140,0,4263,4263,0,4263,1.0,1
201800141,81,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,SHERIFF-CORONER,5,OTHER COUNTY,,Full,1,Apperson,Erik J.,Sheriff/Coroner,Y,1,1,4458,0,4458,4458,1.0,1,1.0,0,0,201800081,201800141,0,4458,4458,0,4458,1.0,1
201800142,82,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Harris,Jeff,Superintendent of Schools,Y,1,1,3442,0,3442,3442,1.0,1,1.0,0,0,201800082,201800142,0,3442,3442,0,3442,1.0,1
201800143,83,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,SUPERIOR JUDGE,5,OTHER COUNTY,,Full,1,Cochran,Robert F.,Attorney,Y,1,1,4289,0,4289,4289,1.0,1,1.0,0,0,201800083,201800143,0,4289,4289,0,4289,1.0,1
201800144,84,8,1,DEL NORTE,2018,2018-06-05,Del Norte,0,TREASURER-TAX COLLECTOR,5,OTHER COUNTY,,Full,1,Lopez,Barbara M.,Treasurer/Tax Collector,Y,1,1,4392,0,4392,4392,1.0,1,1.0,0,0,201800084,201800144,0,4392,4392,0,4392,1.0,1
201800145,85,8,1,DEL NORTE,2018,2018-11-06,Del Norte,1,"DIRECTOR, Hussey Ranch CSD",4,DIRECTOR,,Full,2,Ephland,Mark,Incumbent,Y,1,3,35,0,100,100,0.35,1,1.0,0,0,201800085,201800145,0,35,100,0,100,1.0,1
201800146,85,8,1,DEL NORTE,2018,2018-11-06,Del Norte,1,"DIRECTOR, Hussey Ranch CSD",4,DIRECTOR,,Full,2,Gugliemini,Richard,Appointed Incumbent,Y,1,3,34,0,100,100,0.34,1,2.0,0,0,201800085,201800146,0,34,100,0,100,2.0,1
201800147,85,8,1,DEL NORTE,2018,2018-11-06,Del Norte,1,"DIRECTOR, Hussey Ranch CSD",4,DIRECTOR,,Full,2,Sarina,Sally,Retired Business Owner,N,2,3,31,0,100,100,0.31,2,3.0,0,0,201800085,201800147,0,31,100,0,100,3.0,2
201800148,86,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,ASSESSOR,5,OTHER COUNTY,,Full,1,Weiland,Karl,County of El Dorado Assessor,Y,1,1,39743,0,39743,39743,1.0,1,1.0,0,0,201800086,201800148,0,39743,39743,0,39743,1.0,1
201800149,87,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,AUDITOR-CONTROLLER,5,OTHER COUNTY,,Full,1,Harn,Joe,County of El Dorado Auditor-Controller,Y,1,2,25722,0,49492,49492,0.5197203588458741,1,1.0,0,0,201800087,201800149,0,25722,49492,0,49492,1.0,1
201800150,87,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,AUDITOR-CONTROLLER,5,OTHER COUNTY,,Full,1,Owen,Mike,Business Owner/CPA,N,2,2,23770,0,49492,49492,0.4802796411541259,2,2.0,0,0,201800087,201800150,0,23770,49492,0,49492,2.0,2
201800151,91,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,Dellinger,Dan,Small Business Owner,N,2,3,11251,0,47790,47790,0.2354258213015275,2,3.0,0,0,201800091,201800151,0,11251,47790,0,47790,3.0,2
201800152,91,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,Horne,Janelle K.,Businesswoman/Mortgage Consultant,N,2,3,19724,0,47790,47790,0.41272232684662064,3,1.0,1,1,201800091,201800152,0,19724,47790,0,47790,1.0,3
201800153,91,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,White,Todd,El Dorado Union High School District Board Member,N,2,3,16815,0,47790,47790,0.35185185185185186,3,2.0,1,1,201800091,201800153,0,16815,47790,0,47790,2.0,3
201800154,88,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Ambrozewicz,Bogdan,Small Business Owner,N,2,3,1494,0,12004,12004,0.12445851382872376,2,3.0,0,0,201800088,201800154,0,1494,12004,0,12004,3.0,2
201800155,88,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Parlin,Lori,Community Advocate,N,2,3,4564,0,12004,12004,0.38020659780073307,3,2.0,1,1,201800088,201800155,0,4564,12004,0,12004,2.0,3
201800156,88,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Ranalli,Michael,"County of El Dorado Supervisor, District 4",Y,1,3,5946,0,12004,12004,0.4953348883705431,3,1.0,1,1,201800088,201800156,0,5946,12004,0,12004,1.0,3
201800157,89,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Curtzwiler,Kenny,Retired Military/Contractor,N,2,4,2217,0,6844,6844,0.3239333722969024,3,2.0,1,1,201800089,201800157,0,2217,6844,0,6844,2.0,3
201800158,89,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Novasel,Sue,Incumbent,Y,1,4,2524,0,6844,6844,0.36879018118059614,3,1.0,1,1,201800089,201800158,0,2524,6844,0,6844,1.0,3
201800159,89,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Santiago,Norma,Retired,N,2,4,954,0,6844,6844,0.13939216832261836,2,4.0,0,0,201800089,201800159,0,954,6844,0,6844,4.0,2
201800160,89,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Spencer,Jeffrey,Planning Consultant,N,2,4,1149,0,6844,6844,0.1678842781998831,2,3.0,0,0,201800089,201800160,0,1149,6844,0,6844,3.0,2
201800161,90,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,DISTRICT ATTORNEY,5,OTHER COUNTY,,Full,1,Kelliher,Trish,Prosecutor,N,2,2,21662,0,49486,49486,0.43773996685931377,2,2.0,0,0,201800090,201800161,0,21662,49486,0,49486,2.0,2
201800162,90,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,DISTRICT ATTORNEY,5,OTHER COUNTY,,Full,1,Pierson,Vern,County of El Dorado District Attorney,Y,1,2,27824,0,49486,49486,0.5622600331406863,1,1.0,0,0,201800090,201800162,0,27824,49486,0,49486,1.0,1
201800163,92,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,SHERIFF-CORONER-PUBLIC ADMINISTRATOR,5,OTHER COUNTY,,Full,1,D'Agostini,John,County of El Dorado Sheriff/Coroner/Public Administrator,Y,1,1,43331,0,43331,43331,1.0,1,1.0,0,0,201800092,201800163,0,43331,43331,0,43331,1.0,1
201800164,93,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY,,Full,1,Manansala,Ed,Appointed County of El Dorado Superintendent of Schools,Y,1,1,38253,0,38253,38253,1.0,1,1.0,0,0,201800093,201800164,0,38253,38253,0,38253,1.0,1
201800165,94,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,SURVEYOR,5,OTHER COUNTY,,Full,1,Mosbacher,Philip,Deputy County Surveyor,N,2,1,39984,0,39984,39984,1.0,1,1.0,0,0,201800094,201800165,0,39984,39984,0,39984,1.0,1
201800166,95,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,TREASURER-TAX COLLECTOR,5,OTHER COUNTY,,Full,1,Billingsley,Anne,Treasurery Transaction Auditor,N,2,2,19587,0,44422,44422,0.4409301697357165,2,2.0,0,0,201800095,201800166,0,19587,44422,0,44422,2.0,2
201800167,95,9,1,EL DORADO,2018,2018-06-05,El Dorado,0,TREASURER-TAX COLLECTOR,5,OTHER COUNTY,,Full,1,Colemman,K.E,Assistant Tax Collector,N,2,2,24835,0,44422,44422,0.5590698302642835,1,1.0,0,0,201800095,201800167,0,24835,44422,0,44422,1.0,1
201800168,102,9,1,EL DORADO,2018,2018-11-06,El Dorado,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,Horne,Janelle K.,Businesswoman/Mortgage Consultant,Y,1,2,44727,0,76318,76318,0.5860609554757724,1,1.0,0,0,201800102,201800168,0,44727,76318,0,76318,1.0,1
201800169,102,9,1,EL DORADO,2018,2018-11-06,El Dorado,0,CLERK-RECORDER,5,OTHER COUNTY,,Full,1,White,Todd,El Dorado Union High School District Board Member,N,2,2,31591,0,76318,76318,0.4139390445242276,2,2.0,0,0,201800102,201800169,0,31591,76318,0,76318,2.0,2
201800170,96,9,1,EL DORADO,2018,2018-11-06,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Parlin,Lori,Community Advocate,N,2,2,8909,0,17244,17244,0.5166434701925308,1,1.0,0,0,201800096,201800170,0,8909,17244,0,17244,1.0,1
201800171,96,9,1,EL DORADO,2018,2018-11-06,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Ranalli,Michael,"County of El Dorado Supervisor, District 4",N,2,2,8335,0,17244,17244,0.48335652980746924,2,2.0,0,0,201800096,201800171,0,8335,17244,0,17244,2.0,2
201800172,97,9,1,EL DORADO,2018,2018-11-06,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Curtzwiler,Kenny,Retired Military/Contractor,N,2,2,5995,0,12841,12841,0.4668639514056538,2,2.0,0,0,201800097,201800172,0,5995,12841,0,12841,2.0,2
201800173,97,9,1,EL DORADO,2018,2018-11-06,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Novasel,Sue,Incumbent,Y,1,2,6846,0,12841,12841,0.5331360485943463,1,1.0,0,0,201800097,201800173,0,6846,12841,0,12841,1.0,1
201800174,98,9,1,EL DORADO,2018,2018-11-06,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,3,Carlson,Felicity,Public Finance Analyst,N,2,5,3990,0,15421,15421,0.2587380844303223,1,1.0,0,0,201800098,201800174,0,3990,15421,0,15421,1.0,1
201800175,98,9,1,EL DORADO,2018,2018-11-06,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,3,Parcher,Sam,Educator,N,2,5,2111,0,15421,15421,0.136891252188574,2,5.0,0,0,201800098,201800175,0,2111,15421,0,15421,5.0,2
201800176,98,9,1,EL DORADO,2018,2018-11-06,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,3,Rogers,Barbara,Retired Administrative Assistant,N,2,5,2344,0,15421,15421,0.1520005187731016,2,4.0,0,0,201800098,201800176,0,2344,15421,0,15421,4.0,2
201800177,98,9,1,EL DORADO,2018,2018-11-06,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,3,Scobey,Monique,Appointed Incumbent,Y,1,5,3448,0,15421,15421,0.22359120679592764,1,3.0,0,0,201800098,201800177,0,3448,15421,0,15421,3.0,1
