RecordID,RACEID,CO#,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,First,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
202000914,350,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Hayward,0,CITY COUNCIL,2,CITY COUNCIL,,Full,4,Ramos,Joe Orlando,Account Manager/Educator,N,2,13,4435,315,179806,180121,0.02462233720665553,2,12.0,0,0,202000350,202000917,0,4435,179806,315,180121,12.0,2
202000917,351,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Livermore,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Kiick,Brittni,Small Business Owner,N,2,2,6125,22,10308,10330,0.5929332042594385,1,1.0,0,0,202000351,202000920,0,6125,10308,22,10330,1.0,1
202000918,351,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Livermore,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Patterson,Peter,Medical Account Manager,N,2,2,4183,22,10308,10330,0.4049370764762827,2,2.0,0,0,202000351,202000921,0,4183,10308,22,10330,2.0,2
202000919,352,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Livermore,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Carling,Robert W.,City of Livermore Council Member,N,2,1,9915,183,9915,10098,0.9818775995246584,1,1.0,0,0,202000352,202000922,0,9915,9915,183,10098,1.0,1
202000922,354,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Newark,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Gujral,Taranjit Singh,Director Data Science,N,2,4,6348,78,28845,28923,0.2194793071258168,2,3.0,0,0,202000354,202000925,0,6348,28845,78,28923,3.0,2
202000923,354,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Newark,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Miguel,Jason,City Employee,N,2,4,5622,78,28845,28923,0.19437817653770356,2,4.0,0,0,202000354,202000926,0,5622,28845,78,28923,4.0,2
202000924,357,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Johnson,Derreck B.,Small Business Owner,N,2,3,77849,3728,181530,185258,0.42021936974381674,2,2.0,1,0,202000357,202000927,0,77849,181530,3728,185258,2.0,2
202000926,357,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Sidebotham,Nancy,Tax Preparer,N,2,3,13794,3728,181530,185258,0.07445832298740135,2,3.0,0,0,202000357,202000929,0,13794,181530,3728,185258,3.0,2
202000928,358,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Ngo,Tri,Electrical Engineer,N,2,3,5452,466,36413,36879,0.14783481113913066,2,3.0,0,0,202000358,202000931,0,5452,36413,466,36879,3.0,2
202000929,358,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Walton,Steph Dominguez,Business Woman/Mother,N,2,3,11227,466,36413,36879,0.30442799425147105,2,2.0,0,0,202000358,202000932,0,11227,36413,466,36879,2.0,2
202000930,359,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Fife,Carroll,Non-Profit Director,N,2,6,15023,163,30408,30571,0.49141343102940693,1,1.0,1,0,202000359,202000933,0,15023,30408,163,30571,1.0,1
202000932,359,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Scott,Seneca,Small Business Owner,N,2,6,2083,163,30408,30571,0.06813646920283929,2,3.0,0,0,202000359,202000935,0,2083,30408,163,30571,3.0,2
202000933,359,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Semedar,Meron,Educator,N,2,6,1984,163,30408,30571,0.06489810604821562,2,4.0,0,0,202000359,202000936,0,1984,30408,163,30571,4.0,2
202000934,359,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Taylor,Alexus,Community Volunteer,N,2,6,1350,163,30408,30571,0.04415949756304995,2,5.0,0,0,202000359,202000937,0,1350,30408,163,30571,5.0,2
202000935,359,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Taylor,Faye,Longshoreman,N,2,6,706,163,30408,30571,0.02309378168852834,2,6.0,0,0,202000359,202000938,0,706,30408,163,30571,6.0,2
202000937,360,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Lopez-Meraz,Zoe,Medical Coordinator,N,2,3,3137,115,17436,17551,0.1787362543444818,2,3.0,0,0,202000360,202000940,0,3137,17436,115,17551,3.0,2
202000938,360,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Raya,Richard Santos,Legal Educator,N,2,3,5401,115,17436,17551,0.3077317531764572,2,2.0,0,0,202000360,202000941,0,5401,17436,115,17551,2.0,2
202000939,361,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Clay,Aaron,Small Business Owner,N,2,5,3209,298,19093,19391,0.16548914444845547,2,3.0,0,0,202000361,202000942,0,3209,19093,298,19391,3.0,2
202000940,361,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Hodge,Marcie,Non-profit Executive Director,N,2,5,2774,298,19093,19391,0.143056056933629,2,4.0,0,0,202000361,202000943,0,2774,19093,298,19391,4.0,2
202000941,361,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Jackson,Robert Bob,Pastor,N,2,5,4472,298,19093,19391,0.23062245371564127,2,2.0,1,0,202000361,202000944,0,4472,19093,298,19391,2.0,2
202000942,361,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Reid,Treva,Community Engagement Strategist,N,2,5,6863,298,19093,19391,0.3539270795729978,1,1.0,1,0,202000361,202000945,0,6863,19093,298,19391,1.0,1
202000943,361,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Oakland,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Tatmon,Marchon,Government Affairs Manager,N,2,5,1775,298,19093,19391,0.09153731112371719,2,5.0,0,0,202000361,202000946,0,1775,19093,298,19391,5.0,2
202000944,362,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Piedmont,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Bostrom-Fleming,N. Sunny,No Ballot Designation,N,2,4,362,76,12284,12360,0.02928802588996764,2,4.0,0,0,202000362,202000947,0,362,12284,76,12360,4.0,2
202000946,362,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Piedmont,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Herrick,Connie,Licensed Accupuncturist,N,2,4,1461,76,12284,12360,0.11820388349514563,2,3.0,0,0,202000362,202000949,0,1461,12284,76,12360,3.0,2
202000947,362,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Piedmont,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,McCarthy,Conna,Attorney,N,2,4,4690,76,12284,12360,0.3794498381877023,1,2.0,0,0,202000362,202000950,0,4690,12284,76,12360,2.0,1
202000948,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Allen,Nancy,Businesswoman,N,2,7,13174,89,65208,65297,0.20175505765961682,2,3.0,0,0,202000363,202000951,0,13174,65208,89,65297,3.0,2
202000949,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Arkin,Valerie,Pleasanton Unified School District Governing Board Member,N,2,7,15401,89,65208,65297,0.2358607592998147,1,1.0,0,0,202000363,202000952,0,15401,65208,89,65297,1.0,1
202000950,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Balch,Jack,Certified Public Accountant,N,2,7,14537,89,65208,65297,0.22262891097600196,1,2.0,0,0,202000363,202000953,0,14537,65208,89,65297,2.0,1
202000951,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Brown,Randy,Business Person,N,2,7,7470,89,65208,65297,0.11440035529963091,2,4.0,0,0,202000363,202000954,0,7470,65208,89,65297,4.0,2
202000952,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Buna,Jarod,Attorney,N,2,7,4069,89,65208,65297,0.06231526716388196,2,7.0,0,0,202000363,202000955,0,4069,65208,89,65297,7.0,2
202000953,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Kiziloglu,Zarina,Student Life Coordinator,N,2,7,5649,89,65208,65297,0.08651239720048394,2,5.0,0,0,202000363,202000956,0,5649,65208,89,65297,5.0,2
202000954,363,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Lee,Chiman,Businessman,N,2,7,4908,89,65208,65297,0.07516424950610288,2,6.0,0,0,202000363,202000957,0,4908,65208,89,65297,6.0,2
202000955,365,1,2,ALAMEDA,2020,2020-11-03 00:00:00,San Leandro,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Azevedo,Bryan,Community Organizer,N,2,2,18182,306,33662,33968,0.5352684879886952,1,1.0,0,0,202000365,202000958,0,18182,33662,306,33968,1.0,1
202000957,366,1,2,ALAMEDA,2020,2020-11-03 00:00:00,San Leandro,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Bammer,Christopher,Automotive Detail Technician,N,2,2,9099,330,31172,31502,0.28883880388546757,2,2.0,0,0,202000366,202000960,0,9099,31172,330,31502,2.0,2
202000958,366,1,2,ALAMEDA,2020,2020-11-03 00:00:00,San Leandro,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Simon,Fred,"Board Member, Oro Loma Sanitary District",N,2,2,22073,330,31172,31502,0.7006856707510635,1,1.0,0,0,202000366,202000961,0,22073,31172,330,31502,1.0,1
202000960,368,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Union City,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Holder-Grayson,Sandra,Business Owner,N,2,2,3164,20,7419,7439,0.4253259846753596,2,2.0,0,0,202000368,202000963,0,3164,7419,20,7439,2.0,2
202001003,370,3,2,AMADOR,2020,2020-11-03 00:00:00,Amador City,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Grady,Katie,Sales Rep,N,2,5,43,16,323,339,0.12684365781710916,2,5.0,0,0,202000370,202001006,0,43,323,16,339,5.0,2
202001006,370,3,2,AMADOR,2020,2020-11-03 00:00:00,Amador City,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Smith,Bruce,No Ballot Designation,N,2,5,83,16,323,339,0.2448377581120944,1,1.0,0,0,202000370,202001009,0,83,323,16,339,1.0,1
202001008,374,3,2,AMADOR,2020,2020-11-03 00:00:00,Ione,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Gold,Jeffrey R.,Retired Correctional Officer,N,2,3,1536,49,4110,4159,0.3693195479682616,1,1.0,0,0,202000374,202001011,0,1536,4110,49,4159,1.0,1
202001009,374,3,2,AMADOR,2020,2020-11-03 00:00:00,Ione,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Riley,Timothy,Construction Superintendent/Fabricator,N,2,3,1168,49,4110,4159,0.2808367396008656,2,3.0,0,0,202000374,202001012,0,1168,4110,49,4159,3.0,2
202001011,376,3,2,AMADOR,2020,2020-11-03 00:00:00,Jackson,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Godde,Max C.,Retired City Employee,N,2,5,954,31,5398,5429,0.17572296923927058,2,4.0,0,0,202000376,202001014,0,954,5398,31,5429,4.0,2
202001012,376,3,2,AMADOR,2020,2020-11-03 00:00:00,Jackson,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,McLean,Steve,Executive Office CALFIRE,N,2,5,1377,31,5398,5429,0.25363787069441884,1,1.0,0,0,202000376,202001015,0,1377,5398,31,5429,1.0,1
202001013,376,3,2,AMADOR,2020,2020-11-03 00:00:00,Jackson,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Pulskamp,Tyx,Community Educator,N,2,5,650,31,5398,5429,0.11972738994289925,2,5.0,0,0,202000376,202001016,0,650,5398,31,5429,5.0,2
202001014,376,3,2,AMADOR,2020,2020-11-03 00:00:00,Jackson,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Riebe,Matthew,Student/Newsman/Handyman,N,2,5,1113,31,5398,5429,0.205010130779149,1,3.0,0,0,202000376,202001017,0,1113,5398,31,5429,3.0,1
202001015,376,3,2,AMADOR,2020,2020-11-03 00:00:00,Jackson,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Simmons,"Charles ""Chad""",Businessman/Planning Commissioner,N,2,5,1304,31,5398,5429,0.24019156382390863,1,2.0,0,0,202000376,202001018,0,1304,5398,31,5429,2.0,1
202001016,377,3,2,AMADOR,2020,2020-11-03 00:00:00,Plymouth,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Akerland,Marianne J.,"Businesswoman, Registered Nurse",N,2,6,301,10,1391,1401,0.21484653818700927,1,1.0,0,0,202000377,202001019,0,301,1391,10,1401,1.0,1
202001017,377,3,2,AMADOR,2020,2020-11-03 00:00:00,Plymouth,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Gomes,Amy M.,Environmental Scientist,N,2,6,181,10,1391,1401,0.12919343326195576,2,4.0,0,0,202000377,202001020,0,181,1391,10,1401,4.0,2
202001018,377,3,2,AMADOR,2020,2020-11-03 00:00:00,Plymouth,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Hayes,Melodee,"Wife, Mother",N,2,6,172,10,1391,1401,0.12276945039257674,2,5.0,0,0,202000377,202001021,0,172,1391,10,1401,5.0,2
202001019,377,3,2,AMADOR,2020,2020-11-03 00:00:00,Plymouth,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Sim,Douglas,Heavy Equipment Sales,N,2,6,282,10,1391,1401,0.2012847965738758,1,3.0,0,0,202000377,202001022,0,282,1391,10,1401,3.0,1
202001020,377,3,2,AMADOR,2020,2020-11-03 00:00:00,Plymouth,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Turner,Judy,Realtor,N,2,6,162,10,1391,1401,0.11563169164882227,2,6.0,0,0,202000377,202001023,0,162,1391,10,1401,6.0,2
202001025,379,4,2,BUTTE,2020,2020-11-03 00:00:00,Biggs,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Sherlock,Stephen M.,Professor,N,2,3,237,0,1030,1030,0.23009708737864076,2,3.0,0,0,202000379,202001028,0,237,1030,0,1030,3.0,2
202001026,379,4,2,BUTTE,2020,2020-11-03 00:00:00,Biggs,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Squires,Jerome,Retired,N,2,3,366,0,1030,1030,0.3553398058252427,1,2.0,0,0,202000379,202001029,0,366,1030,0,1030,2.0,1
202001027,380,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Morgan,Sean,Business Executive/Professor,N,2,2,4806,0,7727,7727,0.6219748932315258,1,1.0,0,0,202000380,202001030,0,4806,7727,0,7727,1.0,1
202001028,380,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Pahlka,Curtis,University Administrator,N,2,2,2921,0,7727,7727,0.3780251067684742,2,2.0,0,0,202000380,202001031,0,2921,7727,0,7727,2.0,2
202001029,381,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Breedlove,Steven,Air Traffic Controller,N,2,3,1549,0,8609,8609,0.17992798234405855,2,3.0,0,0,202000381,202001032,0,1549,8609,0,8609,3.0,2
202001030,381,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Denlay,Kami,Parent/Educator,N,2,3,4369,0,8609,8609,0.5074921593681031,1,1.0,0,0,202000381,202001033,0,4369,8609,0,8609,1.0,1
202001031,381,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Schwab,Ann,Mayor/Downtown Merchant,N,2,3,2691,0,8609,8609,0.3125798582878383,2,2.0,0,0,202000381,202001034,0,2691,8609,0,8609,2.0,2
202001032,382,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Coolidge,Andrew,Small Business Owner,N,2,3,2227,0,4760,4760,0.46785714285714286,1,1.0,1,0,202000382,202001035,0,2227,4760,0,4760,1.0,1
202001033,382,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Kohler,Lauren,Nonprofit Case Manager,N,2,3,1916,0,4760,4760,0.40252100840336136,2,2.0,1,0,202000382,202001036,0,1916,4760,0,4760,2.0,2
202001034,382,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Stone,Randall,Financial Manager,N,2,3,617,0,4760,4760,0.1296218487394958,2,3.0,0,0,202000382,202001037,0,617,4760,0,4760,3.0,2
202001035,383,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Ober,Rich,Communications Director,N,2,2,2717,0,5740,5740,0.47334494773519165,2,2.0,0,0,202000383,202001038,0,2717,5740,0,5740,2.0,2
202001036,383,4,2,BUTTE,2020,2020-11-03 00:00:00,Chico,0,CITY COUNCIL,2,CITY COUNCIL,7,Full,1,Tandon,Deepika,Business Owner,N,2,2,3023,0,5740,5740,0.5266550522648084,1,1.0,0,0,202000383,202001039,0,3023,5740,0,5740,1.0,1
202001037,384,4,2,BUTTE,2020,2020-11-03 00:00:00,Gridley,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Borges,Raymond,Retired Businessman,N,2,7,905,0,6401,6401,0.1413841587251992,2,5.0,0,0,202000384,202001040,0,905,6401,0,6401,5.0,2
202001038,384,4,2,BUTTE,2020,2020-11-03 00:00:00,Gridley,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Calderon,J Angel,Behavorial Health Counselor,N,2,7,1079,0,6401,6401,0.1685674113419778,1,3.0,0,0,202000384,202001041,0,1079,6401,0,6401,3.0,1
202001039,384,4,2,BUTTE,2020,2020-11-03 00:00:00,Gridley,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Crye,Quintin,Business Owner/Businessman,N,2,7,293,0,6401,6401,0.04577409779721919,2,7.0,0,0,202000384,202001042,0,293,6401,0,6401,7.0,2
202001040,384,4,2,BUTTE,2020,2020-11-03 00:00:00,Gridley,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Farr,Michael W.,Farmer,N,2,7,1188,0,6401,6401,0.18559600062490236,1,1.0,0,0,202000384,202001043,0,1188,6401,0,6401,1.0,1
202001041,384,4,2,BUTTE,2020,2020-11-03 00:00:00,Gridley,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Ramos-Mcelroy,Jessica,Healthcare Professional/Medical Assistant,N,2,7,959,0,6401,6401,0.14982034057178567,2,4.0,0,0,202000384,202001044,0,959,6401,0,6401,4.0,2
202001042,384,4,2,BUTTE,2020,2020-11-03 00:00:00,Gridley,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Sanchez,Catalina,Policy Consultant,N,2,7,1101,0,6401,6401,0.17200437431651305,1,2.0,0,0,202000384,202001045,0,1101,6401,0,6401,2.0,1
202001044,385,4,2,BUTTE,2020,2020-11-03 00:00:00,Oroville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Berry,Jack R.,Retired,N,2,7,1403,0,15301,15301,0.09169335337559636,2,6.0,0,0,202000385,202001047,0,1403,15301,0,15301,6.0,2
202001045,385,4,2,BUTTE,2020,2020-11-03 00:00:00,Oroville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Flicker,Bryan,Retired,N,2,7,2494,0,15301,15301,0.16299588262205084,2,4.0,0,0,202000385,202001048,0,2494,15301,0,15301,4.0,2
202001047,385,4,2,BUTTE,2020,2020-11-03 00:00:00,Oroville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,O'Reiley,Bobby,Office Manager,N,2,7,1329,0,15301,15301,0.08685706816547938,2,7.0,0,0,202000385,202001050,0,1329,15301,0,15301,7.0,2
202001048,385,4,2,BUTTE,2020,2020-11-03 00:00:00,Oroville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Riggs,Krysi,Executive Director,N,2,7,2547,0,15301,15301,0.1664597085157833,1,3.0,0,0,202000385,202001051,0,2547,15301,0,15301,3.0,1
202001050,385,4,2,BUTTE,2020,2020-11-03 00:00:00,Oroville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Torres,Lisa,Health Care Worker,N,2,7,2096,0,15301,15301,0.13698451081628651,2,5.0,0,0,202000385,202001053,0,2096,15301,0,15301,5.0,2
202001051,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Bellefeuille,Lucas,Construction Forman,N,2,13,1067,0,10623,10623,0.10044243622328909,2,4.0,0,0,202000386,202001054,0,1067,10623,0,10623,4.0,2
202001053,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Bullock,Warren,Realtor-Business Owner,N,2,13,453,0,10623,10623,0.04264332109573567,2,12.0,0,0,202000386,202001056,0,453,10623,0,10623,12.0,2
202001054,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Culleton,"Steve ""Woody""",Retired,N,2,13,1277,0,10623,10623,0.12021086322131225,1,3.0,0,0,202000386,202001057,0,1277,10623,0,10623,3.0,1
202001055,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Gillander,John,Retired,N,2,13,570,0,10623,10623,0.05365715899463428,2,8.0,0,0,202000386,202001058,0,570,10623,0,10623,8.0,2
202001056,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Gronseth,Sam J.,Retired Music Educator,N,2,13,547,0,10623,10623,0.05149204556151746,2,9.0,0,0,202000386,202001059,0,547,10623,0,10623,9.0,2
202001057,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Martinez,Julian J.,Residential Construction Manager,N,2,13,752,0,10623,10623,0.07078979572625435,2,6.0,0,0,202000386,202001060,0,752,10623,0,10623,6.0,2
202001058,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,McCann,Rachelle,Census Office Supervisor,N,2,13,370,0,10623,10623,0.03483008566318366,2,13.0,0,0,202000386,202001061,0,370,10623,0,10623,13.0,2
202001059,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Mowers,Gregg,Appointed Director Paradise Irrigation District,N,2,13,483,0,10623,10623,0.04546738209545326,2,11.0,0,0,202000386,202001062,0,483,10623,0,10623,11.0,2
202001060,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Oehler,Steve,Community Development Manager,N,2,13,509,0,10623,10623,0.04791490162854185,2,10.0,0,0,202000386,202001063,0,509,10623,0,10623,10.0,2
202001062,386,4,2,BUTTE,2020,2020-11-03 00:00:00,Paradise,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Tryon,Rose,Family Farmer/Businesswomen,N,2,13,1446,0,10623,10623,0.13611974018638803,1,2.0,0,0,202000386,202001065,0,1446,10623,0,10623,2.0,1
202001064,387,5,2,CALAVERAS,2020,2020-11-03 00:00:00,Angels,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Davis-Herndon,Jennifer,Project Manager,N,2,5,792,21,4669,4690,0.16886993603411513,1,3.0,0,0,202000387,202001067,0,792,4669,21,4690,3.0,1
202001066,387,5,2,CALAVERAS,2020,2020-11-03 00:00:00,Angels,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Leonard,Jeremy,Small Business Owner,N,2,5,1280,21,4669,4690,0.27292110874200426,1,1.0,0,0,202000387,202001069,0,1280,4669,21,4690,1.0,1
202001067,387,5,2,CALAVERAS,2020,2020-11-03 00:00:00,Angels,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Scott,Kara,Business Owner,N,2,5,734,21,4669,4690,0.15650319829424306,2,4.0,0,0,202000387,202001070,0,734,4669,21,4690,4.0,2
202001068,387,5,2,CALAVERAS,2020,2020-11-03 00:00:00,Angels,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Tiscornia,Gretel,Business Owner,N,2,5,1191,21,4669,4690,0.2539445628997868,1,2.0,0,0,202000387,202001071,0,1191,4669,21,4690,2.0,1
202001071,389,6,2,COLUSA,2020,2020-11-03 00:00:00,Colusa,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Codorniz,Ryan,General Manager,N,2,6,737,0,5569,5569,0.13233973783444064,2,5.0,0,0,202000389,202001074,0,737,5569,0,5569,5.0,2
202001072,389,6,2,COLUSA,2020,2020-11-03 00:00:00,Colusa,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Conrado,Denise,Retired School Administrator,N,2,6,1053,0,5569,5569,0.18908242054228766,1,3.0,0,0,202000389,202001075,0,1053,5569,0,5569,3.0,1
202001075,389,6,2,COLUSA,2020,2020-11-03 00:00:00,Colusa,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Reische,Matthew,Plumber,N,2,6,549,0,5569,5569,0.09858143293230383,2,6.0,0,0,202000389,202001078,0,549,5569,0,5569,6.0,2
202001076,389,6,2,COLUSA,2020,2020-11-03 00:00:00,Colusa,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Vaca,Daniel,Warehouse Lead,N,2,6,1068,0,5569,5569,0.19177590231639433,1,2.0,0,0,202000389,202001079,0,1068,5569,0,5569,2.0,1
