RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RACEID,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201300279,201300071,19,2,LOS ANGELES,2013,2013-03-05,Huntington Park,0,City Council,2,City Council,,Full,2,Macias,Karina,Community Justice Coordinator,N,2,4,1228,0,4311,4311,0.2848527023892368,1,72,1.0,0,0,201300071,201300279,0,1228,4311,0,4311,1.0,1
201300280,201300071,19,2,LOS ANGELES,2013,2013-03-05,Huntington Park,0,City Council,2,City Council,,Full,2,Amezquita,Valentin Palos,Environmental Engineer,N,2,4,1123,0,4311,4311,0.2604964045465089,1,72,2.0,0,0,201300071,201300280,0,1123,4311,0,4311,2.0,1
201300281,201300071,19,2,LOS ANGELES,2013,2013-03-05,Huntington Park,0,City Council,2,City Council,,Full,2,Molina,Andy,Council Member,Y,1,4,991,0,4311,4311,0.22987705868707956,2,72,3.0,0,0,201300071,201300281,0,991,4311,0,4311,3.0,2
201300282,201300071,19,2,LOS ANGELES,2013,2013-03-05,Huntington Park,0,City Council,2,City Council,,Full,2,Guerrero,Elba,Council Member,Y,1,4,969,0,4311,4311,0.22477383437717466,2,72,4.0,0,0,201300071,201300282,0,969,4311,0,4311,4.0,2
201300283,201300072,19,2,LOS ANGELES,2013,2013-03-05,La Canada Flintridge,0,City Council,2,City Council,,Full,2,Curtis,Jon,Attorney/Business Owner,N,2,3,2294,0,5643,5643,0.40652135388977495,1,73,1.0,0,0,201300072,201300283,0,2294,5643,0,5643,1.0,1
201300284,201300072,19,2,LOS ANGELES,2013,2013-03-05,La Canada Flintridge,0,City Council,2,City Council,,Full,2,Spence,David A.,Councilmember/Businessman,Y,1,3,2212,0,5643,5643,0.3919900762006025,1,73,2.0,0,0,201300072,201300284,0,2212,5643,0,5643,2.0,1
201300285,201300072,19,2,LOS ANGELES,2013,2013-03-05,La Canada Flintridge,0,City Council,2,City Council,,Full,2,Layton,Joe,Accountant,N,2,3,1137,0,5643,5643,0.20148856990962255,2,73,3.0,0,0,201300072,201300285,0,1137,5643,0,5643,3.0,2
201300286,201300073,19,2,LOS ANGELES,2013,2013-03-05,La Habra Heights,0,City Council,2,City Council,,Full,3,Bergman,Brian,Councilmember / Retired Manager,Y,1,5,774,0,3161,3161,0.24485922176526415,1,74,1.0,0,0,201300073,201300286,0,774,3161,0,3161,1.0,1
201300287,201300073,19,2,LOS ANGELES,2013,2013-03-05,La Habra Heights,0,City Council,2,City Council,,Full,3,Higgins,Michael L.,Business Owner,N,2,5,735,0,3161,3161,0.23252135400189813,1,74,2.0,0,0,201300073,201300287,0,735,3161,0,3161,2.0,1
201300288,201300073,19,2,LOS ANGELES,2013,2013-03-05,La Habra Heights,0,City Council,2,City Council,,Full,3,Miller,Kyle,Commercial Property Broker,N,2,5,613,0,3161,3161,0.1939259727934198,1,74,3.0,0,0,201300073,201300288,0,613,3161,0,3161,3.0,1
201300289,201300073,19,2,LOS ANGELES,2013,2013-03-05,La Habra Heights,0,City Council,2,City Council,,Full,3,Jeng,Chester,Dentist / Businessman / Attorney,N,2,5,557,0,3161,3161,0.1762100601075609,2,74,4.0,0,0,201300073,201300289,0,557,3161,0,3161,4.0,2
201300290,201300073,19,2,LOS ANGELES,2013,2013-03-05,La Habra Heights,0,City Council,2,City Council,,Full,3,Edwards,George L.,Small Business Owner,N,2,5,482,0,3161,3161,0.152483391331857,2,74,5.0,0,0,201300073,201300290,0,482,3161,0,3161,5.0,2
201300291,201300074,19,2,LOS ANGELES,2013,2013-03-05,La Mirada,0,City Council,2,City Council,,Full,2,Deal,Pauline L.,Appointed Incumbent,N,2,5,1903,0,6569,6569,0.2896940173542396,1,75,1.0,0,0,201300074,201300291,0,1903,6569,0,6569,1.0,1
201300292,201300074,19,2,LOS ANGELES,2013,2013-03-05,La Mirada,0,City Council,2,City Council,,Full,2,Sarega,Andrew,Police Officer / Businessman,N,2,5,1451,0,6569,6569,0.22088597960115694,1,75,2.0,0,0,201300074,201300292,0,1451,6569,0,6569,2.0,1
201300293,201300074,19,2,LOS ANGELES,2013,2013-03-05,La Mirada,0,City Council,2,City Council,,Full,2,Keithly,Steve,Planning Commissioner / Businessman,N,2,5,1440,0,6569,6569,0.2192114477089359,2,75,3.0,0,0,201300074,201300293,0,1440,6569,0,6569,3.0,2
201300294,201300074,19,2,LOS ANGELES,2013,2013-03-05,La Mirada,0,City Council,2,City Council,,Full,2,Garcia,Gabe,Incumbent,Y,1,5,980,0,6569,6569,0.1491855685796925,2,75,4.0,0,0,201300074,201300294,0,980,6569,0,6569,4.0,2
201300295,201300074,19,2,LOS ANGELES,2013,2013-03-05,La Mirada,0,City Council,2,City Council,,Full,2,Gray,Randy,School District Administrator,N,2,5,795,0,6569,6569,0.12102298675597503,2,75,5.0,0,0,201300074,201300295,0,795,6569,0,6569,5.0,2
201300296,201300075,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,1,Full,1,Cedillo,Gilbert,California State Lawmaker,N,2,3,8390,0,17010,17010,0.4932392710170488,3,78,1.0,1,1,201300075,201300296,0,8390,17010,0,17010,1.0,3
201300297,201300075,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,1,Full,1,Gardea,Jose A.,Councilmember's Chief Deputy,N,2,3,7392,0,17010,17010,0.4345679012345679,3,78,2.0,0,1,201300075,201300297,0,7392,17010,0,17010,2.0,3
201300298,201300075,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,1,Full,1,Rosas,Jesse,Businessman,N,2,3,1228,0,36452,36452,0.03368813782508504,2,79,5.0,0,0,201300075,201300298,0,1228,17010,0,17010,5.0,2
201300299,201300076,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,11,Full,1,Bonin,Mike,Councilmember’s Chief Deputy,N,2,4,22542,0,36452,36452,0.6184022824536377,1,79,1.0,0,0,201300076,201300299,0,22542,36452,0,36452,1.0,1
201300300,201300076,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,11,Full,1,Hess,Tina,Prosecutor,N,2,4,6377,0,36452,36452,0.17494238999231868,2,79,2.0,0,0,201300076,201300300,0,6377,36452,0,36452,2.0,2
201300301,201300076,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,11,Full,1,Sutton,Frederick,Community Advocate,N,2,4,4257,0,36452,36452,0.11678371557116207,2,79,3.0,0,0,201300076,201300301,0,4257,36452,0,36452,3.0,2
201300302,201300076,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,11,Full,1,Bostick,Odysseus,Teacher,N,2,4,3276,0,36452,36452,0.0898716119828816,2,79,4.0,0,0,201300076,201300302,0,3276,36452,0,36452,4.0,2
201300303,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,O'Farrell,Mitch,Councilmember's Senior Advisor,N,2,12,4530,0,24034,24034,0.18848298244154116,3,80,1.0,1,1,201300077,201300303,0,4530,24034,0,24034,1.0,3
201300304,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Choi,John J.,Commissioner/Community Organizer,N,2,12,4008,0,24034,24034,0.16676375135225097,3,80,2.0,0,1,201300077,201300304,0,4008,24034,0,24034,2.0,3
201300305,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Kbushyan,Sam,Neighborhood Council Boardmember,N,2,12,2731,0,24034,24034,0.11363068985603728,2,80,3.0,0,0,201300077,201300305,0,2731,24034,0,24034,3.0,2
201300306,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,De Ocampo,Alexander Cruz,Charitable Foundation Director,N,2,12,2636,0,24034,24034,0.10967795622867604,2,80,4.0,0,0,201300077,201300306,0,2636,24034,0,24034,4.0,2
201300307,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Post,Josh,Deputy Attorney General,N,2,12,2606,0,24034,24034,0.10842972455687776,2,80,5.0,0,0,201300077,201300307,0,2606,24034,0,24034,5.0,2
201300308,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Szabo,Matt,Deputy Mayor,N,2,12,1747,0,24034,24034,0.0726886910210535,2,80,6.0,0,0,201300077,201300308,0,1747,24034,0,24034,6.0,2
201300309,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Negrete,Robert,Senator's District Director,N,2,12,1706,0,24034,24034,0.07098277440292919,2,80,7.0,0,0,201300077,201300309,0,1706,24034,0,24034,7.0,2
201300310,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Pescador,Octavio,University Professor,N,2,12,1532,0,24034,24034,0.06374303070649913,2,80,8.0,0,0,201300077,201300310,0,1532,24034,0,24034,8.0,2
201300311,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Sigala,Jose,Neighborhood Council President,N,2,12,874,0,24034,24034,0.0363651493717234,2,80,9.0,0,0,201300077,201300311,0,874,24034,0,24034,9.0,2
201300312,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Mack,Emile,Assistant Fire Chief,N,2,12,845,0,24034,24034,0.03515852542231839,2,80,10.0,0,0,201300077,201300312,0,845,24034,0,24034,10.0,2
201300313,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Schaefer,Michael,Small Business Owner,N,2,12,455,0,24034,24034,0.01893151368894067,2,80,11.0,0,0,201300077,201300313,0,455,24034,0,24034,11.0,2
201300314,201300077,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,13,Full,1,Haraldson,Roberto,Small Business Owner,N,2,12,364,0,24034,24034,0.01514521095115253,2,80,12.0,0,0,201300077,201300314,0,364,24034,0,24034,12.0,2
201300315,201300078,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,15,Full,1,Buscaino,Joe,Los Angeles City Councilmember,N,2,2,14317,0,17230,17230,0.8309344167150319,1,81,1.0,0,0,201300078,201300315,0,14317,17230,0,17230,1.0,1
201300316,201300078,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,15,Full,1,Law,James T.,Minister/Disability Advocate,N,2,2,2913,0,17230,17230,0.16906558328496807,2,81,2.0,0,0,201300078,201300316,0,2913,17230,0,17230,2.0,2
201300317,201300079,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,3,Full,1,Blumenfield,Bob,"Assembly Member, State of California",N,2,6,12974,0,24985,24985,0.5192715629377627,1,82,1.0,0,0,201300079,201300317,0,12974,24985,0,24985,1.0,1
201300318,201300079,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,3,Full,1,Pearson,Joyce J.,Certified Accountant/Attorney,N,2,6,4998,0,24985,24985,0.20004002401440865,2,82,2.0,0,0,201300079,201300318,0,4998,24985,0,24985,2.0,2
201300319,201300079,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,3,Full,1,Iaccino,Cary T.,Independent Business Owner,N,2,6,2404,0,24985,24985,0.09621773063838303,2,82,3.0,0,0,201300079,201300319,0,2404,24985,0,24985,3.0,2
201300320,201300079,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,3,Full,1,Badger,Elizabeth,Small Business Owner,N,2,6,2328,0,24985,24985,0.093175905543326,2,82,4.0,0,0,201300079,201300320,0,2328,24985,0,24985,4.0,2
201300321,201300079,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,3,Full,1,Presberg,Steven E.,City Investigator/Advocate,N,2,6,1171,0,24985,24985,0.04686812087252351,2,82,5.0,0,0,201300079,201300321,0,1171,24985,0,24985,5.0,2
201300322,201300079,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,3,Full,1,Silverstein,Scott,Businessman/Boardmember,N,2,6,1110,0,24985,24985,0.04442665599359616,2,82,6.0,0,0,201300079,201300322,0,1110,24985,0,24985,6.0,2
201300323,201300080,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,5,Full,1,Koretz,Paul,City Councilmember,Y,1,2,22064,0,29540,29540,0.7469194312796209,1,83,1.0,0,0,201300080,201300323,0,22064,29540,0,29540,1.0,1
201300324,201300080,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,5,Full,1,Herd,Mark Matthew,Neighborhood Council Boardmember,N,2,2,7476,0,29540,29540,0.25308056872037915,2,83,2.0,0,0,201300080,201300324,0,7476,29540,0,29540,2.0,2
201300325,201300081,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,7,Full,1,Fuentes,Felipe,California State Legislator,N,2,4,9912,0,19291,19291,0.5138147322585662,1,84,1.0,0,0,201300081,201300325,0,9912,19291,0,19291,1.0,1
201300326,201300081,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,7,Full,1,Chase,Nicole,Education Advocate,N,2,4,5248,0,19291,19291,0.2720439583225338,2,84,2.0,0,0,201300081,201300326,0,5248,19291,0,19291,2.0,2
201300327,201300081,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,7,Full,1,Clark,Krystee,Actor/Community Volunteer,N,2,4,2087,0,19291,19291,0.10818516406614484,2,84,3.0,0,0,201300081,201300327,0,2087,19291,0,19291,3.0,2
201300328,201300081,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,7,Full,1,Barron,Jesse David,Housing Inspector/Activist,N,2,4,2044,0,19291,19291,0.10595614535275517,2,84,4.0,0,0,201300081,201300328,0,2044,19291,0,19291,4.0,2
201300329,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Price Jr.,Curren D.,State Senator/Professor,N,2,7,3117,0,11609,11609,0.2684985786889482,3,85,1.0,1,1,201300082,201300329,0,3117,11609,0,11609,1.0,3
201300330,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Cubas,Ana,Councilmember’s Chief Deputy,N,2,7,2843,0,11609,11609,0.2448962012231889,3,85,2.0,0,1,201300082,201300330,0,2843,11609,0,11609,2.0,3
201300331,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Davis,Mike,California State Assemblymen,N,2,7,1785,0,11609,11609,0.1537600137824102,2,85,3.0,0,0,201300082,201300331,0,1785,11609,0,11609,3.0,2
201300332,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Hara,Terry,Deputy Police Chief,N,2,7,1337,0,11609,11609,0.11516926522525626,2,85,4.0,0,0,201300082,201300332,0,1337,11609,0,11609,4.0,2
201300333,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Roberts,David,Community Development Advocate,N,2,7,1151,0,11609,11609,0.09914721336893789,2,85,5.0,0,0,201300082,201300333,0,1151,11609,0,11609,5.0,2
201300334,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Gochez,Ron,Teacher,N,2,7,995,0,11609,11609,0.08570936342492894,2,85,6.0,0,0,201300082,201300334,0,995,11609,0,11609,6.0,2
201300335,201300082,19,2,LOS ANGELES,2013,2013-03-05,Los Angeles,0,City Council,2,City Council,9,Full,1,Aldana,"Manuel ""Manny""",School Council Boardmember,N,2,7,381,0,11609,11609,0.03281936428632958,2,85,7.0,0,0,201300082,201300335,0,381,11609,0,11609,7.0,2
201300336,201300083,19,2,LOS ANGELES,2013,2013-03-05,Manhattan Beach,0,City Council,2,City Council,,Full,3,Powell,Wayne,Councilmember/Community Volunteer,Y,1,6,3986,0,13832,13832,0.28817235396182767,1,87,1.0,0,0,201300083,201300336,0,3986,13832,0,13832,1.0,1
201300337,201300083,19,2,LOS ANGELES,2013,2013-03-05,Manhattan Beach,0,City Council,2,City Council,,Full,3,Burton,Mark,Retired Municipal Attorney,N,2,6,2973,0,13832,13832,0.21493637941006363,1,87,2.0,0,0,201300083,201300337,0,2973,13832,0,13832,2.0,1
201300338,201300083,19,2,LOS ANGELES,2013,2013-03-05,Manhattan Beach,0,City Council,2,City Council,,Full,3,D'Errico,Tony,Local Business Owner,N,2,6,2393,0,13832,13832,0.17300462695199537,1,87,3.0,0,0,201300083,201300338,0,2393,13832,0,13832,3.0,1
201300339,201300083,19,2,LOS ANGELES,2013,2013-03-05,Manhattan Beach,0,City Council,2,City Council,,Full,3,Lipps,Mark,Small Business Owner,N,2,6,2090,0,13832,13832,0.1510989010989011,2,87,4.0,0,0,201300083,201300339,0,2090,13832,0,13832,4.0,2
201300340,201300083,19,2,LOS ANGELES,2013,2013-03-05,Manhattan Beach,0,City Council,2,City Council,,Full,3,Ward,Mitch,Local Business Owner,Y,1,6,2088,0,13832,13832,0.1509543088490457,2,87,5.0,0,0,201300083,201300340,0,2088,13832,0,13832,5.0,2
201300341,201300083,19,2,LOS ANGELES,2013,2013-03-05,Manhattan Beach,0,City Council,2,City Council,,Full,3,Ngo,Viet,Retired Technical Specialist,N,2,6,302,0,13832,13832,0.02183342972816657,2,87,6.0,0,0,201300083,201300341,0,302,13832,0,13832,6.0,2
201300342,201300084,19,2,LOS ANGELES,2013,2013-03-05,Monterey Park,0,City Council,2,City Council,,Full,2,Liang,Hans,Deputy Probation Officer,N,2,5,2778,0,8674,8674,0.3202674659903159,1,90,1.0,0,0,201300084,201300342,0,2778,8674,0,8674,1.0,1
201300343,201300084,19,2,LOS ANGELES,2013,2013-03-05,Monterey Park,0,City Council,2,City Council,,Full,2,Chan,Peter,Business Owner,N,2,5,2494,0,8674,8674,0.28752593958957806,1,90,2.0,0,0,201300084,201300343,0,2494,8674,0,8674,2.0,1
201300344,201300084,19,2,LOS ANGELES,2013,2013-03-05,Monterey Park,0,City Council,2,City Council,,Full,2,Sullivan,Larry C.,Retired Businessman,N,2,5,2125,0,8674,8674,0.24498501268157713,2,90,3.0,0,0,201300084,201300344,0,2125,8674,0,8674,3.0,2
201300345,201300084,19,2,LOS ANGELES,2013,2013-03-05,Monterey Park,0,City Council,2,City Council,,Full,2,Guzman,Tom,Community Volunteer,N,2,5,640,0,8674,8674,0.07378372146645146,2,90,4.0,0,0,201300084,201300345,0,640,8674,0,8674,4.0,2
201300346,201300084,19,2,LOS ANGELES,2013,2013-03-05,Monterey Park,0,City Council,2,City Council,,Full,2,Avila,Joe Ray,Handyman,N,2,5,637,0,8674,8674,0.07343786027207748,2,90,5.0,0,0,201300084,201300346,0,637,8674,0,8674,5.0,2
201300347,201300085,19,2,LOS ANGELES,2013,2013-03-05,Norwalk,0,City Council,2,City Council,,Full,2,Mendez,"Michael ""Mike""",Councilmember/Businessman,Y,1,6,1925,0,8372,8372,0.229933110367893,1,92,1.0,0,0,201300085,201300347,0,1925,8372,0,8372,1.0,1
201300348,201300085,19,2,LOS ANGELES,2013,2013-03-05,Norwalk,0,City Council,2,City Council,,Full,2,Kelley,Cheri,Councilmember/Businesswoman,Y,1,6,1885,0,8372,8372,0.2251552795031056,1,92,2.0,0,0,201300085,201300348,0,1885,8372,0,8372,2.0,1
201300349,201300085,19,2,LOS ANGELES,2013,2013-03-05,Norwalk,0,City Council,2,City Council,,Full,2,Aranda,Enrique,Educator/City Commissioner,N,2,6,1852,0,8372,8372,0.221213569039656,2,92,3.0,0,0,201300085,201300349,0,1852,8372,0,8372,3.0,2
201300350,201300085,19,2,LOS ANGELES,2013,2013-03-05,Norwalk,0,City Council,2,City Council,,Full,2,Adams,Darryl Rodney,Educator/School Trustee,N,2,6,1537,0,8372,8372,0.18358815097945533,2,92,4.0,0,0,201300085,201300350,0,1537,8372,0,8372,4.0,2
201300351,201300085,19,2,LOS ANGELES,2013,2013-03-05,Norwalk,0,City Council,2,City Council,,Full,2,Martinez,Candy,CEO/Businesswoman,N,2,6,867,0,8372,8372,0.10355948399426661,2,92,5.0,0,0,201300085,201300351,0,867,8372,0,8372,5.0,2
201300352,201300085,19,2,LOS ANGELES,2013,2013-03-05,Norwalk,0,City Council,2,City Council,,Full,2,Mesinas Perez,Bryan C.,Student,N,2,6,306,0,8372,8372,0.0365504061156235,2,92,6.0,0,0,201300085,201300352,0,306,8372,0,8372,6.0,2
201300353,201300086,19,2,LOS ANGELES,2013,2013-03-05,Pasadena,0,City Council,2,City Council,3,Full,1,Kennedy,John J.,Senior VP Nonprofit,N,2,3,674,0,1206,1206,0.5588723051409619,1,93,1.0,0,0,201300086,201300353,0,674,1206,0,1206,1.0,1
201300354,201300086,19,2,LOS ANGELES,2013,2013-03-05,Pasadena,0,City Council,2,City Council,3,Full,1,Trone,Ishmael,Businessman/Financial Consultant,N,2,3,464,0,1206,1206,0.38474295190713104,2,93,2.0,0,0,201300086,201300354,0,464,1206,0,1206,2.0,2
201300355,201300086,19,2,LOS ANGELES,2013,2013-03-05,Pasadena,0,City Council,2,City Council,3,Full,1,Benson,Nicholas,Minister/Educator,N,2,3,68,0,1206,1206,0.05638474295190713,2,93,3.0,0,0,201300086,201300355,0,68,1206,0,1206,3.0,2
201300356,201300087,19,2,LOS ANGELES,2013,2013-03-05,Pasadena,0,City Council,2,City Council,5,Full,1,Gordo,Victor M.,Councilmember/Attorney,Y,1,2,910,0,1021,1021,0.89128305582762,1,94,1.0,0,0,201300087,201300356,0,910,1021,0,1021,1.0,1
201300357,201300087,19,2,LOS ANGELES,2013,2013-03-05,Pasadena,0,City Council,2,City Council,5,Full,1,Estrada,Israel,Nonprofit Executive Director,N,2,2,111,0,1021,1021,0.10871694417238002,2,94,2.0,0,0,201300087,201300357,0,111,1021,0,1021,2.0,2
201300358,201300088,19,2,LOS ANGELES,2013,2013-03-05,Pasadena,0,City Council,2,City Council,7,Full,1,Tornek,Terry,Councilmember/Business Executive,Y,1,1,1325,0,1325,1325,1.0,1,95,1.0,0,0,201300088,201300358,0,1325,1325,0,1325,1.0,1
201300359,201300089,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,1,Full,1,Ginsburg,Jeff,Small Business Owner,N,2,4,1223,0,2960,2960,0.4131756756756757,3,97,1.0,1,1,201300089,201300359,0,1223,2960,0,2960,1.0,3
201300360,201300089,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,1,Full,1,Light,Jim,Engineer/Executive,N,2,4,844,0,2960,2960,0.2851351351351351,3,97,2.0,0,1,201300089,201300360,0,844,2960,0,2960,2.0,3
201300361,201300089,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,1,Full,1,Fine,Kimberly,Business Owner,N,2,4,733,0,2960,2960,0.24763513513513513,2,97,3.0,0,0,201300089,201300361,0,733,2960,0,2960,3.0,2
201300362,201300089,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,1,Full,1,Prado,Dianne,Public Interest Attorney,N,2,4,160,0,2960,2960,0.05405405405405406,2,97,4.0,0,0,201300089,201300362,0,160,2960,0,2960,4.0,2
201300363,201300090,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,2,Full,1,Brand,Bill,Redondo Beach Council Member,Y,1,3,1671,0,2966,2966,0.5633850303438975,1,98,1.0,0,0,201300090,201300363,0,1671,2966,0,2966,1.0,1
201300364,201300090,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,2,Full,1,Jackson,Michael,Businessman/Harbor Commissioner,N,2,3,999,0,2966,2966,0.33681726230613623,2,98,2.0,0,0,201300090,201300364,0,999,2966,0,2966,2.0,2
201300365,201300090,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,2,Full,1,Kowalski,Susan,Businesswoman,N,2,3,296,0,2966,2966,0.09979770734996629,2,98,3.0,0,0,201300090,201300365,0,296,2966,0,2966,3.0,2
201300366,201300091,19,2,LOS ANGELES,2013,2013-03-05,Redondo Beach,0,City Council,2,City Council,4,Full,1,Sammarco,"Stephen ""Steve""",Small Business Owner,N,2,3,762,0,1856,1856,0.4105603448275862,3,99,1.0,1,1,201300091,201300366,0,762,1856,0,1856,1.0,3
