RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,RVOTES,PERCENT,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201600084,37,7,1,CONTRA COSTA,2016,2016-11-08,Contra Costa County,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Farias,Anamarie Avila,Vice Mayor City of Martinez,N,2,2,31856,311,68227,68538,2.0,0.4647932533776883,2,0,0,201600037,201600084,0,31856,68227,311,68538,2.0,2
201600089,38,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gitlin,Roger,Del Norte County Supervisor,Y,1,3,434,0,874,874,1.0,0.4965675057208238,3,1,1,201600038,201600089,0,434,874,0,874,1.0,3
201600090,38,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Murray,Kathryn,City Council Person,N,2,3,370,0,874,874,2.0,0.4233409610983982,3,1,1,201600038,201600090,0,370,874,0,874,2.0,3
201600091,38,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Derego,Robert,No Ballot Designation,N,2,3,70,0,874,874,3.0,0.08009153318077804,2,0,0,201600038,201600091,0,70,874,0,874,3.0,2
201600092,39,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Cowan,Lori,Business Person,N,2,2,680,0,1048,1048,1.0,0.648854961832061,1,0,0,201600039,201600092,0,680,1048,0,1048,1.0,1
201600093,39,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,McClure,Martha,Incumbent Supervisor/Retired Educator,Y,1,2,368,0,1048,1048,2.0,0.3511450381679389,2,0,0,201600039,201600093,0,368,1048,0,1048,2.0,2
201600094,40,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Finigan,David,Incumbent,Y,1,5,491,0,1306,1306,1.0,0.3759571209800919,3,1,1,201600040,201600094,0,491,1306,0,1306,1.0,3
201600095,40,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Berkowitz,Bob,Business Man,N,2,5,469,0,1306,1306,2.0,0.35911179173047475,3,1,1,201600040,201600095,0,469,1306,0,1306,2.0,3
201600096,40,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Colton,Terri,Business Woman,N,2,5,169,0,1306,1306,3.0,0.12940275650842267,2,0,0,201600040,201600096,0,169,1306,0,1306,3.0,2
201600097,40,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Sutter,Linda,Paralegal/Process Server,N,2,5,95,0,1306,1306,4.0,0.07274119448698316,2,0,0,201600040,201600097,0,95,1306,0,1306,4.0,2
201600098,40,8,1,DEL NORTE,2016,2016-06-07,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Webb,Michelle,No Ballot Designation,N,2,5,82,0,1306,1306,5.0,0.06278713629402756,2,0,0,201600040,201600098,0,82,1306,0,1306,5.0,2
201600099,41,8,1,DEL NORTE,2016,2016-11-08,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gitlin,Roger,Del Norte County Supervisor,Y,1,2,719,0,1377,1377,1.0,0.5221496005809731,1,0,0,201600041,201600099,0,719,1377,0,1377,1.0,1
201600100,41,8,1,DEL NORTE,2016,2016-11-08,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Murray,Kathryn,City Council Person,N,2,2,658,0,1377,1377,2.0,0.47785039941902685,2,0,0,201600041,201600100,0,658,1377,0,1377,2.0,2
201600101,42,8,1,DEL NORTE,2016,2016-11-08,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Berkowitz,Bob,Business Man,N,2,2,1014,0,1979,1979,1.0,0.5123799898938858,1,0,0,201600042,201600101,0,1014,1979,0,1979,1.0,1
201600102,42,8,1,DEL NORTE,2016,2016-11-08,Del Norte,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Finigan,David,Incumbent,Y,1,2,965,0,1979,1979,2.0,0.4876200101061142,2,0,0,201600042,201600102,0,965,1979,0,1979,2.0,2
201600103,43,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gaines,Beth,Small Business Owner,N,2,5,3181,0,12430,12430,1.0,0.2559131134352373,3,1,1,201600043,201600103,0,3181,12430,0,12430,1.0,3
201600104,43,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Hidahl,John W.,El Dorado Hills Fire Board Member,N,2,5,2924,0,12430,12430,2.0,0.23523732904263878,3,1,1,201600043,201600104,0,2924,12430,0,12430,2.0,3
201600105,43,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Mattock,Noelle,"Director, El Dorado Hills CSD",N,2,5,2553,0,12430,12430,3.0,0.20539018503620274,2,0,0,201600043,201600105,0,2553,12430,0,12430,3.0,2
201600106,43,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Ferry,Steve,Real Estate Businessperson,N,2,5,2344,0,12430,12430,4.0,0.18857602574416735,2,0,0,201600043,201600106,0,2344,12430,0,12430,4.0,2
201600107,43,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Day,Alan,Local Business Owner,N,2,5,1428,0,12430,12430,5.0,0.11488334674175382,2,0,0,201600043,201600107,0,1428,12430,0,12430,5.0,2
201600108,44,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Frentzen,Shiva,El Dorado County Supervisor District II,Y,1,2,7618,0,12441,12441,1.0,0.6123301985370951,1,0,0,201600044,201600108,0,7618,12441,0,12441,1.0,1
201600109,44,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Pratt,Dave,Winery Owner/Businessman,N,2,2,4823,0,12441,12441,2.0,0.3876698014629049,2,0,0,201600044,201600109,0,4823,12441,0,12441,2.0,2
201600110,45,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Veerkamp,Brian K.,Business Owner/Instructor,N,2,2,8453,0,11793,11793,1.0,0.7167811413550411,1,0,0,201600045,201600110,0,8453,11793,0,11793,1.0,1
201600111,45,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Louis,C.J.,Entrepreneur,N,2,2,3340,0,11793,11793,2.0,0.2832188586449589,2,0,0,201600045,201600111,0,3340,11793,0,11793,2.0,2
201600112,46,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,2,Full,1,Brooks,Nelson K.,Superior Court Judge,Y,1,2,31958,0,54927,54927,1.0,0.5818267882826297,1,0,0,201600046,201600112,0,31958,54927,0,54927,1.0,1
201600113,46,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,2,Full,1,Tiemann,Roland,Attorney/Business Owner,N,2,2,22969,0,54927,54927,2.0,0.4181732117173703,2,0,0,201600046,201600113,0,22969,54927,0,54927,2.0,2
201600114,47,9,1,EL DORADO,2016,2016-06-07,El Dorado,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,7,Full,1,Melikian,Kenneth J.,Superior Court Judge,Y,1,1,41157,0,41157,41157,1.0,1.0,1,0,0,201600047,201600114,0,41157,41157,0,41157,1.0,1
201600115,48,9,1,EL DORADO,2016,2016-11-08,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Hidahl,John W.,El Dorado Hills Fire Board Member,N,2,2,10833,0,18956,18956,1.0,0.5714813251740873,1,0,0,201600048,201600115,0,10833,18956,0,18956,1.0,1
201600116,48,9,1,EL DORADO,2016,2016-11-08,El Dorado,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gaines,Beth,Small Business Owner,N,2,2,8123,0,18956,18956,2.0,0.42851867482591266,2,0,0,201600048,201600116,0,8123,18956,0,18956,2.0,2
201600117,49,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,2,Blackmon,Amy,Incumbent,Y,1,4,3856,0,12532,12532,1.0,0.3076923076923077,1,0,0,201600049,201600117,0,3856,12532,0,12532,1.0,1
201600118,49,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,2,Mohr,Margaret,Appointed Incumbent,Y,1,4,3383,0,12532,12532,2.0,0.26994893073731246,1,0,0,201600049,201600118,0,3383,12532,0,12532,2.0,1
201600119,49,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,2,Lillpop,Gerald,Retired Electronics Salesman,N,2,4,2810,0,12532,12532,3.0,0.22422598148739228,2,0,0,201600049,201600119,0,2810,12532,0,12532,3.0,2
201600120,49,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, Cameron Park CSD",4,DIRECTOR,,Full,2,Zurawski,Tucker,Student,N,2,4,2483,0,12532,12532,4.0,0.19813278008298754,2,0,0,201600049,201600120,0,2483,12532,0,12532,4.0,2
201600121,50,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, El Dorado Hills CSD",4,DIRECTOR,,Full,2,Mattock,Noelle,Director,Y,1,4,10703,0,26029,26029,1.0,0.41119520534788123,1,0,0,201600050,201600121,0,10703,26029,0,26029,1.0,1
201600122,50,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, El Dorado Hills CSD",4,DIRECTOR,,Full,2,Paulsen,Benjamin L.,Local Business Owner,N,2,4,7013,0,26029,26029,2.0,0.2694302508740251,1,0,0,201600050,201600122,0,7013,26029,0,26029,2.0,1
201600123,50,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, El Dorado Hills CSD",4,DIRECTOR,,Full,2,Klein,Larry,Property Manager,N,2,4,4575,0,26029,26029,3.0,0.17576549233547198,2,0,0,201600050,201600123,0,4575,26029,0,26029,3.0,2
201600124,50,9,1,EL DORADO,2016,2016-11-08,El Dorado,1,"DIRECTOR, El Dorado Hills CSD",4,DIRECTOR,,Full,2,Scotch,Anthony,Realtor/Developer,N,2,4,3738,0,26029,26029,4.0,0.1436090514426217,2,0,0,201600050,201600124,0,3738,26029,0,26029,4.0,2
201600125,51,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Borgeas,Andreas,Law Professor/Supervisor,Y,1,1,35739,761,35739,36500,1.0,0.9791506849315068,1,0,0,201600051,201600125,0,35739,35739,761,36500,1.0,1
201600126,52,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Quintero,Sal,Fresno City Councilmember,N,2,3,11806,100,20176,20276,1.0,0.5822647464983232,1,0,0,201600052,201600126,0,11806,20176,100,20276,1.0,1
201600127,52,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Ronquillo,Dan,Businessman,N,2,3,5223,100,20176,20276,2.0,0.2575951864273032,2,0,0,201600052,201600127,0,5223,20176,100,20276,2.0,2
201600128,52,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Gastelum,Antonio,Businessman/Business Executive,N,2,3,3147,100,20176,20276,3.0,0.15520812783586507,2,0,0,201600052,201600128,0,3147,20176,100,20276,3.0,2
201600129,53,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Magsig,Nathan,Clovis Councilman/Businessman,N,2,3,25887,163,41365,41528,1.0,0.6233625505682913,1,0,0,201600053,201600129,0,25887,41365,163,41528,1.0,1
201600130,53,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Ott,Alex,Agricultural Small Businessman,N,2,3,11529,163,41365,41528,2.0,0.27761991909073397,2,0,0,201600053,201600130,0,11529,41365,163,41528,2.0,2
201600131,53,10,1,FRESNO,2016,2016-06-07,Fresno,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Stephens,Lauren,Businessperson,N,2,3,3949,163,41365,41528,3.0,0.09509246773261414,2,0,0,201600053,201600131,0,3949,41365,163,41528,3.0,2
201600132,54,11,1,GLENN,2016,2016-06-07,Glenn,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Viegas,John K.,Incumbent,Y,1,2,596,0,1185,1185,1.0,0.5029535864978903,1,0,0,201600054,201600132,0,596,1185,0,1185,1.0,1
201600133,54,11,1,GLENN,2016,2016-06-07,Glenn,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Irvin,Bill,Business Owner,N,2,2,589,0,1185,1185,2.0,0.4970464135021097,2,0,0,201600054,201600133,0,589,1185,0,1185,2.0,2
201600134,55,11,1,GLENN,2016,2016-06-07,Glenn,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Minto,Vince T.,Appointed Incumbent,Y,1,1,1164,1,1164,1165,1.0,0.9991416309012876,1,0,0,201600055,201600134,0,1164,1164,1,1165,1.0,1
201600135,56,11,1,GLENN,2016,2016-06-07,Glenn,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,McDaniel,Leigh W.,Farmer/Engineer,Y,1,2,594,0,1079,1079,1.0,0.5505097312326228,1,0,0,201600056,201600135,0,594,1079,0,1079,1.0,1
201600136,56,11,1,GLENN,2016,2016-06-07,Glenn,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Anderson,Arthur T. (Tom),Retired,N,2,2,485,0,1079,1079,2.0,0.4494902687673772,2,0,0,201600056,201600136,0,485,1079,0,1079,2.0,2
201600137,57,12,1,HUMBOLDT,2016,2016-06-07,Humboldt,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Bohn,Rex H.,Incumbent,Y,1,1,6136,515,6136,6651,1.0,0.9225680348819726,1,0,0,201600057,201600137,0,6136,6136,515,6651,1.0,1
201600138,58,12,1,HUMBOLDT,2016,2016-06-07,Humboldt,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Fennell,Estelle,Second District Supervisor (Incumbent),Y,1,2,5430,64,7032,7096,1.0,0.7652198421645998,1,0,0,201600058,201600138,0,5430,7032,64,7096,1.0,1
201600139,58,12,1,HUMBOLDT,2016,2016-06-07,Humboldt,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Rogers,Glen (Bud),Luthier/Instrument Maker,N,2,2,1602,64,7032,7096,2.0,0.22576099210823,2,0,0,201600058,201600139,0,1602,7032,64,7096,2.0,2
201600140,59,12,1,HUMBOLDT,2016,2016-06-07,Humboldt,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Wilson,Mike,Commission/Environmental Engineer,N,2,2,7393,64,8980,9044,1.0,0.8174480318443167,1,0,0,201600059,201600140,0,7393,8980,64,9044,1.0,1
201600141,59,12,1,HUMBOLDT,2016,2016-06-07,Humboldt,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Driscoll,Uri,Professional Farrier/Husband,N,2,2,1587,64,8980,9044,2.0,0.17547545333923042,2,0,0,201600059,201600141,0,1587,8980,64,9044,2.0,2
201600142,60,13,1,IMPERIAL,2016,2016-06-07,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Viegas-Walker,Cheryl,Retired Banker,N,2,4,1682,0,5239,5239,1.0,0.3210536361901126,3,1,1,201600060,201600142,0,1682,5239,0,5239,1.0,3
201600143,60,13,1,IMPERIAL,2016,2016-06-07,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Plancarte,Luis A.,Businessman,N,2,4,1474,0,5239,5239,2.0,0.2813514029394923,3,1,1,201600060,201600143,0,1474,5239,0,5239,2.0,3
201600144,60,13,1,IMPERIAL,2016,2016-06-07,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Camarena,Claudia,Program Manager,N,2,4,1151,0,5239,5239,3.0,0.2196984157281924,2,0,0,201600060,201600144,0,1151,5239,0,5239,3.0,2
201600145,60,13,1,IMPERIAL,2016,2016-06-07,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,"Tabarez, Jr.",Pompeyo,Senior Deputy Sheriff,N,2,4,932,0,5239,5239,4.0,0.1778965451422027,2,0,0,201600060,201600145,0,932,5239,0,5239,4.0,2
201600146,61,13,1,IMPERIAL,2016,2016-06-07,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Kelley,Michael W.,Incumbent,Y,1,1,3614,0,3614,3614,1.0,1.0,1,0,0,201600061,201600146,0,3614,3614,0,3614,1.0,1
201600147,62,13,1,IMPERIAL,2016,2016-06-07,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Kelley,Ryan E.,Incumbent,Y,1,1,3597,0,3597,3597,1.0,1.0,1,0,0,201600062,201600147,0,3597,3597,0,3597,1.0,1
201600148,63,13,1,IMPERIAL,2016,2016-11-08,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Plancarte,Luis A.,Businessman,N,2,2,5919,0,10157,10157,1.0,0.582750812247711,1,0,0,201600063,201600148,0,5919,10157,0,10157,1.0,1
201600149,63,13,1,IMPERIAL,2016,2016-11-08,Imperial,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Viegas-Walker,Cheryl,Retired Banker,N,2,2,4238,0,10157,10157,2.0,0.4172491877522891,2,0,0,201600063,201600149,0,4238,10157,0,10157,2.0,2
201600150,64,14,1,INYO,2016,2016-06-07,Inyo,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Griffiths,Jeff,Incumbent,Y,1,2,667,0,946,946,1.0,0.7050739957716702,1,0,0,201600064,201600150,0,667,946,0,946,1.0,1
201600151,64,14,1,INYO,2016,2016-06-07,Inyo,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Aldridge,Russ,No Ballot Designation,N,2,2,279,0,946,946,2.0,0.2949260042283298,2,0,0,201600064,201600151,0,279,946,0,946,2.0,2
201600152,65,14,1,INYO,2016,2016-06-07,Inyo,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Tillemans,Mark,Supervisor District 4,Y,1,1,815,0,815,815,1.0,1.0,1,0,0,201600065,201600152,0,815,815,0,815,1.0,1
201600153,66,14,1,INYO,2016,2016-06-07,Inyo,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Kingsley,Matt,Incumbent,Y,1,1,650,0,650,650,1.0,1.0,1,0,0,201600066,201600153,0,650,650,0,650,1.0,1
201600154,67,15,1,KERN,2016,2016-06-07,Kern,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gleason,"M. ""Mick""",Kern County First District Supervisor,Y,1,1,22292,0,22292,22292,1.0,1.0,1,0,0,201600067,201600154,0,22292,22292,0,22292,1.0,1
201600155,68,15,1,KERN,2016,2016-06-07,Kern,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Couch,David,"Kern County Supervisor, District 4",Y,1,2,23166,0,30901,30901,1.0,0.7496844762305427,1,0,0,201600068,201600155,0,23166,30901,0,30901,1.0,1
201600156,68,15,1,KERN,2016,2016-06-07,Kern,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Owen,Robert,Deputy District Attorney,N,2,2,7735,0,30901,30901,2.0,0.2503155237694573,2,0,0,201600068,201600156,0,7735,30901,0,30901,2.0,2
201600157,69,15,1,KERN,2016,2016-06-07,Kern,0,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Perez,Leticia,Kern County Supervisor,Y,1,1,11086,0,11086,11086,1.0,1.0,1,0,0,201600069,201600157,0,11086,11086,0,11086,1.0,1
201600158,70,15,1,KERN,2016,2016-06-07,Kern,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,20,Full,1,Wolf,David,Deputy DA Kern County,N,2,2,84249,0,122749,122749,1.0,0.6863518236401112,1,0,0,201600070,201600158,0,84249,122749,0,122749,1.0,1
201600159,70,15,1,KERN,2016,2016-06-07,Kern,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,20,Full,1,Shayer,W. Steven,Commissioner Superior Court,N,2,2,38500,0,122749,122749,2.0,0.3136481763598889,2,0,0,201600070,201600159,0,38500,122749,0,122749,2.0,2
201600160,71,15,1,KERN,2016,2016-06-07,Kern,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,33,Full,1,Green,Kenneth R.,Homicide Prosecutor/Supervisor,N,2,1,105784,0,105784,105784,1.0,1.0,1,0,0,201600071,201600160,0,105784,105784,0,105784,1.0,1
201600161,72,15,1,KERN,2016,2016-06-07,Kern,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,34,Full,1,Organ-Bowles,Tiffany,Deputy District Attorney,N,2,3,49920,0,120124,120124,1.0,0.4155705770703606,3,1,1,201600072,201600161,0,49920,120124,0,120124,1.0,3
201600162,72,15,1,KERN,2016,2016-06-07,Kern,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,34,Full,1,Woodward,Cory J.,Superior Court Judge,Y,1,3,48858,0,120124,120124,2.0,0.406729712630282,3,1,1,201600072,201600162,0,48858,120124,0,120124,2.0,3
201600163,72,15,1,KERN,2016,2016-06-07,Kern,0,SUPERIOR JUDGE,5,SUPERIOR JUDGE,34,Full,1,Revelo,J. Arturo,Attorney,N,2,3,21346,0,120124,120124,3.0,0.17769971029935733,2,0,0,201600072,201600163,0,21346,120124,0,120124,3.0,2
201600164,73,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Arviin CSD",4,DIRECTOR,,Full,2,Alvarez,Maria M.,Incumbent,Y,1,3,1193,0,3277,3277,1.0,0.3640524870308209,1,0,0,201600073,201600164,0,1193,3277,0,3277,1.0,1
201600165,73,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Arviin CSD",4,DIRECTOR,,Full,2,Rodriguez,Robert,Retired Plant Operator,N,2,3,1066,0,3277,3277,2.0,0.32529752822703695,1,0,0,201600073,201600165,0,1066,3277,0,3277,2.0,1
201600166,73,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Arviin CSD",4,DIRECTOR,,Full,2,Reyna,Aurelio,Incumbent,Y,1,3,1018,0,3277,3277,3.0,0.3106499847421422,2,0,0,201600073,201600166,0,1018,3277,0,3277,3.0,2
201600167,74,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Arviin CSD",4,DIRECTOR,,Short,1,Urueta,Jude A.,Water Operator/Businessman,N,2,2,1226,0,2305,2305,1.0,0.531887201735358,1,0,0,201600074,201600167,0,1226,2305,0,2305,1.0,1
201600168,74,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Arviin CSD",4,DIRECTOR,,Short,1,Esquivel,Karina,No Ballot Designation,N,2,2,1079,0,2305,2305,2.0,0.4681127982646421,2,0,0,201600074,201600168,0,1079,2305,0,2305,2.0,2
201600169,75,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Bear Valley CSD",4,DIRECTOR,,Full,2,Carlyn,Jay,Strategic Account Director,N,2,4,1414,0,4824,4824,1.0,0.29311774461028195,1,0,0,201600075,201600169,0,1414,4824,0,4824,1.0,1
201600170,75,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Bear Valley CSD",4,DIRECTOR,,Full,2,Muell,Larry,Retired,N,2,4,1383,0,4824,4824,2.0,0.2866915422885572,1,0,0,201600075,201600170,0,1383,4824,0,4824,2.0,1
201600171,75,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Bear Valley CSD",4,DIRECTOR,,Full,2,Zanutto,Rick,Incumbent,Y,1,4,1218,0,4824,4824,3.0,0.2524875621890547,2,0,0,201600075,201600171,0,1218,4824,0,4824,3.0,2
201600172,75,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Bear Valley CSD",4,DIRECTOR,,Full,2,Jimenez,Hilda,Business Manager,N,2,4,809,0,4824,4824,4.0,0.16770315091210614,2,0,0,201600075,201600172,0,809,4824,0,4824,4.0,2
201600173,76,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Bear Valley CSD",4,DIRECTOR,,Short,1,Baron,Jane O.,Civil Engineer,N,2,2,1425,0,2842,2842,1.0,0.5014074595355383,1,0,0,201600076,201600173,0,1425,2842,0,2842,1.0,1
201600174,76,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Bear Valley CSD",4,DIRECTOR,,Short,1,Ritchie,Catherine D.,Business/Finance Manager,N,2,2,1417,0,2842,2842,2.0,0.49859254046446166,2,0,0,201600076,201600174,0,1417,2842,0,2842,2.0,2
201600175,77,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Golden Hills CSD",4,DIRECTOR,,Full,3,Shaw,David,Operations Manager,N,2,6,1633,0,7418,7418,1.0,0.220140199514694,1,0,0,201600077,201600175,0,1633,7418,0,7418,1.0,1
201600176,77,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Golden Hills CSD",4,DIRECTOR,,Full,3,King,Joe,Engineer/Manufacturing Manager,N,2,6,1539,0,7418,7418,2.0,0.20746832030196818,1,0,0,201600077,201600176,0,1539,7418,0,7418,2.0,1
201600177,77,15,1,KERN,2016,2016-11-08,Kern,1,"DIRECTOR, Golden Hills CSD",4,DIRECTOR,,Full,3,Cassil,Kathy,Retired Teacher,N,2,6,1237,0,7418,7418,3.0,0.16675653815044486,1,0,0,201600077,201600177,0,1237,7418,0,7418,3.0,1
