RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Totalwritein_votes,Newtotvotes,Rindivto,Newelected
201200130,201200050,10,1,FRESNO,2012,2012-06-05,0,Fresno,County Supervisor,1,County Supervisor,2,Full,1,Harkness,Deborah,Criminal Sentencing Consultant,N,2,3,5709,102.0,34991,35093.0,0.16268201635653834,2,3.0,0,0,201200050,201200130,0,5709,34991,102,35093,3.0,2
201200131,201200052,10,1,FRESNO,2012,2012-06-05,0,Fresno,County Supervisor,1,County Supervisor,5,Full,1,Kril,Maria,Social Worker Fractioned,N,2,2,6308,124.0,30421,30545.0,0.20651497790145687,2,2.0,0,0,201200052,201200131,0,6308,30421,124,30545,2.0,2
201200132,201200053,10,1,FRESNO,2012,2012-11-06,1,Fresno,"Director, Del Rey CSD",4,CSD/CSA Director,,Full,2,Villareal,Walter O.,Firefighter/School Trustee,N,2,3,127,8.0,281,289.0,0.43944636678200694,1,1.0,0,0,201200053,201200132,0,127,281,8,289,1.0,1
201200133,201200053,10,1,FRESNO,2012,2012-11-06,1,Fresno,"Director, Del Rey CSD",4,CSD/CSA Director,,Full,2,Diaz,Lionel L.,Retired Manager,N,2,3,80,8.0,281,289.0,0.2768166089965398,1,2.0,0,0,201200053,201200133,0,80,281,8,289,2.0,1
201200134,201200053,10,1,FRESNO,2012,2012-11-06,1,Fresno,"Director, Del Rey CSD",4,CSD/CSA Director,,Full,2,Rodriguez,Eduardo,Appointed Incumbent,N,2,3,74,8.0,281,289.0,0.2560553633217993,2,3.0,0,0,201200053,201200134,0,74,281,8,289,3.0,2
201200138,201200056,11,1,GLENN,2012,2012-06-05,0,Glenn,County Supervisor,1,County Supervisor,5,Full,1,Campos,Jesus V.,Retired Teacher,N,2,2,227,0.0,828,828.0,0.2741545893719807,2,2.0,0,0,201200056,201200138,0,227,828,0,828,2.0,2
201200139,201200057,12,1,HUMBOLDT,2012,2012-06-05,0,Humboldt,County Supervisor,1,County Supervisor,1,Full,1,Bohn,Rex H.,Resource Specialist,N,2,3,4790,28.0,7535,7563.0,0.6333465555996298,1,1.0,0,0,201200057,201200139,0,4790,7535,28,7563,1.0,1
201200140,201200058,12,1,HUMBOLDT,2012,2012-06-05,0,Humboldt,County Supervisor,1,County Supervisor,2,Full,1,Fennell,Estelle,Executive Director,N,2,2,3655,33.0,6917,6950.0,0.5258992805755396,1,1.0,0,0,201200058,201200140,0,3655,6917,33,6950,1.0,1
201200142,201200057,12,1,HUMBOLDT,2012,2012-06-05,0,Humboldt,County Supervisor,1,County Supervisor,1,Full,1,Seidner,Cheryl A.,Retired,N,2,3,2185,28.0,7535,7563.0,0.28890651857728417,2,2.0,0,0,201200057,201200142,0,2185,7535,28,7563,2.0,2
201200143,201200057,12,1,HUMBOLDT,2012,2012-06-05,0,Humboldt,County Supervisor,1,County Supervisor,1,Full,1,De Modena,Annette,Retired Educator,N,2,3,560,28.0,7535,7563.0,0.07404469126008198,2,3.0,0,0,201200057,201200143,0,560,7535,28,7563,3.0,2
201200145,201200059,12,1,HUMBOLDT,2012,2012-06-05,0,Humboldt,County Supervisor,1,County Supervisor,3,Full,1,Brooks,Karen,Business Advisor,N,2,2,1979,33.0,6088,6121.0,0.3233131841202418,2,2.0,0,0,201200059,201200145,0,1979,6088,33,6121,2.0,2
201200148,201200062,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,County Supervisor,1,County Supervisor,4,Full,1,Kelley,Ryan,Council Member,N,2,2,2061,0.0,3832,3832.0,0.537839248434238,1,1.0,0,0,201200062,201200148,0,2061,3832,0,3832,1.0,1
201200149,201200062,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,County Supervisor,1,County Supervisor,4,Full,1,Couchman,Sam,Brawley City Councilman,N,2,2,1771,0.0,3832,3832.0,0.46216075156576203,2,2.0,0,0,201200062,201200149,0,1771,3832,0,3832,2.0,2
201200151,201200064,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,Superior Judge,5,Other County Office,3,Full,1,Altamirano,Diane,Judge of the Superior Court,N,2,2,8541,0.0,16624,16624.0,0.5137752646775746,1,1.0,0,0,201200064,201200151,0,8541,16624,0,16624,1.0,1
201200152,201200065,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,Superior Judge,5,Other County Office,4,Full,1,Anderholt,Brooks,Trial Attorney,N,2,2,8705,0.0,16916,16916.0,0.5146015606526365,1,1.0,0,0,201200065,201200152,0,8705,16916,0,16916,1.0,1
201200153,201200063,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,Superior Judge,5,Other County Office,1,Full,1,Rodriguez,Marco,Attorney,N,2,2,5931,0.0,16474,16474.0,0.36002185261624375,2,2.0,0,0,201200063,201200153,0,5931,16474,0,16474,2.0,2
201200154,201200064,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,Superior Judge,5,Other County Office,3,Full,1,Quan,William D.,Attorney at Law,N,2,2,8083,0.0,16624,16624.0,0.4862247353224254,2,2.0,0,0,201200064,201200154,0,8083,16624,0,16624,2.0,2
201200155,201200065,13,1,IMPERIAL,2012,2012-06-05,0,Imperial,Superior Judge,5,Other County Office,4,Full,1,Montenegro,Ruth B.,Judge of the Superior Court,N,2,2,8211,0.0,16916,16916.0,0.48539843934736343,2,2.0,0,0,201200065,201200155,0,8211,16916,0,16916,2.0,2
201200160,201200067,14,1,INYO,2012,2012-06-05,0,Inyo,County Supervisor,1,County Supervisor,5,Full,1,Gentry,Jim,No Ballot Designation,N,2,3,279,0.0,856,856.0,0.32593457943925236,2,2.0,1,1,201200067,201200160,0,279,856,0,856,2.0,2
201200161,201200066,14,1,INYO,2012,2012-06-05,0,Inyo,County Supervisor,1,County Supervisor,4,Full,1,Weisman,Nina,Law Enforcement Officer,N,2,4,263,0.0,1093,1093.0,0.24062214089661482,2,3.0,1,1,201200066,201200161,0,263,1093,0,1093,3.0,2
201200162,201200066,14,1,INYO,2012,2012-06-05,0,Inyo,County Supervisor,1,County Supervisor,4,Full,1,Dangwillo,Christopher,Educator,N,2,4,42,0.0,1093,1093.0,0.0384263494967978,2,4.0,1,1,201200066,201200162,0,42,1093,0,1093,4.0,2
201200165,201200068,14,1,INYO,2012,2012-06-05,0,Inyo,County Supervisor,1,County Supervisor,2,Full,1,Aldridge,Russ,Small Business Owner,N,2,3,112,0.0,816,816.0,0.13725490196078433,2,3.0,0,0,201200068,201200165,0,112,816,0,816,3.0,2
201200169,201200070,14,1,INYO,2012,2012-11-06,0,Inyo,County Supervisor,1,County Supervisor,5,Full,1,Gentry,Jim,Mechanic,N,2,2,527,0.0,1185,1185.0,0.4447257383966245,2,2.0,0,0,201200070,201200169,0,527,1185,0,1185,2.0,2
201200170,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Gleason,Mick,Business Development Director,N,2,8,6929,0.0,22637,22637.0,0.3060917966161594,1,1.0,1,1,201200071,201200170,0,6929,22637,0,22637,1.0,3
201200171,201200072,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,4,Full,1,Couch,David,Financial Advisor/Councilmember,N,2,2,13191,0.0,23110,23110.0,0.5707918649935093,1,1.0,0,0,201200072,201200171,0,13191,23110,0,23110,1.0,1
201200172,201200073,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,5,Full,1,Perez,Leticia,Senate District Coordinator,N,2,3,5722,0.0,10881,10881.0,0.5258707839353001,1,1.0,0,0,201200073,201200172,0,5722,10881,0,10881,1.0,1
201200173,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Ashburn,Roy,Board Member,N,2,8,3786,0.0,22637,22637.0,0.1672483102884658,2,2.0,1,1,201200071,201200173,0,3786,22637,0,22637,2.0,2
201200174,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Stephens,Daures,Retire Senior Deputy,N,2,8,3142,0.0,22637,22637.0,0.13879931086274683,2,3.0,1,1,201200071,201200174,0,3142,22637,0,22637,3.0,2
201200175,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Ramirez,Sam,Teacher/Councilmember/Businessman,N,2,8,2551,0.0,22637,22637.0,0.11269161107920661,2,4.0,1,1,201200071,201200175,0,2551,22637,0,22637,4.0,2
201200176,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Freeland,Dave,County Commissioner/Consultant,N,2,8,2548,0.0,22637,22637.0,0.1125590846843663,2,5.0,1,1,201200071,201200176,0,2548,22637,0,22637,5.0,2
201200177,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Holloway,Marshall,Realtor/Businessman,N,2,8,1764,0.0,22637,22637.0,0.07792552016609974,2,6.0,1,1,201200071,201200177,0,1764,22637,0,22637,6.0,2
201200178,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Escudero,H.C.,Communications Specialist,N,2,8,1009,0.0,22637,22637.0,0.04457304413128948,2,7.0,1,1,201200071,201200178,0,1009,22637,0,22637,7.0,2
201200179,201200071,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Hess,Deborah,Region Manager,N,2,8,908,0.0,22637,22637.0,0.04011132217166586,2,8.0,1,1,201200071,201200179,0,908,22637,0,22637,8.0,2
201200180,201200072,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,4,Full,1,Pinson,Harley,Petroleum Counsel,N,2,2,9919,0.0,23110,23110.0,0.4292081350064907,2,2.0,0,0,201200072,201200180,0,9919,23110,0,23110,2.0,2
201200181,201200073,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,5,Full,1,Goh,Karen,Appointed Incumbent,N,2,3,3954,0.0,10881,10881.0,0.3633857182244279,2,2.0,0,0,201200073,201200181,0,3954,10881,0,10881,2.0,2
201200182,201200073,15,1,KERN,2012,2012-06-05,0,Kern,County Supervisor,1,County Supervisor,5,Full,1,Tarver,Tim,"Mayor, City of Arvin",N,2,3,1205,0.0,10881,10881.0,0.11074349784027203,2,3.0,0,0,201200073,201200182,0,1205,10881,0,10881,3.0,2
201200183,201200074,15,1,KERN,2012,2012-06-05,0,Kern,Superior Judge,5,Other County Office,15,Full,1,Pritchard,Kenneth G.,Superior Court Commissioner,N,2,1,77753,0.0,77753,77753.0,1.0,1,1.0,0,0,201200074,201200183,0,77753,77753,0,77753,1.0,1
201200184,201200075,15,1,KERN,2012,2012-11-06,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Gleason,Mick,Business Development Director,N,2,2,24655,0.0,41700,41700.0,0.5912470023980816,1,1.0,0,0,201200075,201200184,0,24655,41700,0,41700,1.0,1
201200185,201200075,15,1,KERN,2012,2012-11-06,0,Kern,County Supervisor,1,County Supervisor,1,Full,1,Ashburn,Roy,Board Member,N,2,2,17045,0.0,41700,41700.0,0.40875299760191847,2,2.0,0,0,201200075,201200185,0,17045,41700,0,41700,2.0,2
201200187,201200076,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Full,2,Reyna,Aurelio,Teacher/Coach,N,2,7,721,0.0,2950,2950.0,0.24440677966101695,1,2.0,0,0,201200076,201200187,0,721,2950,0,2950,2.0,1
201200188,201200077,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Short,1,Urueta,Jude A.,Water Distribution Operator,N,2,2,1203,0.0,1874,1874.0,0.6419423692636073,1,1.0,0,0,201200077,201200188,0,1203,1874,0,1874,1.0,1
201200189,201200076,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Full,2,Ortiz,Jess,Retired Fire Captain,N,2,7,483,0.0,2950,2950.0,0.16372881355932203,2,3.0,0,0,201200076,201200189,0,483,2950,0,2950,3.0,2
201200191,201200076,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Full,2,Ortiz,Maria G.,Home Maker,N,2,7,277,0.0,2950,2950.0,0.09389830508474577,2,5.0,0,0,201200076,201200191,0,277,2950,0,2950,5.0,2
201200192,201200076,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Full,2,Herd,Richard,Retired Winery Worker,N,2,7,156,0.0,2950,2950.0,0.05288135593220339,2,6.0,0,0,201200076,201200192,0,156,2950,0,2950,6.0,2
201200193,201200076,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Full,2,Villanueva,Alejandro,Sales Representative,N,2,7,104,0.0,2950,2950.0,0.03525423728813559,2,7.0,0,0,201200076,201200193,0,104,2950,0,2950,7.0,2
201200194,201200077,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Arvin CSD",4,CSD/CSA Director,,Short,1,Kincy,Raymond,Retired District Manager,N,2,2,671,0.0,1874,1874.0,0.35805763073639274,2,2.0,0,0,201200077,201200194,0,671,1874,0,1874,2.0,2
201200196,201200078,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Bear Valley CSD",4,CSD/CSA Director,,Full,2,Laclaire,Charlene,Retired,N,2,6,1223,0.0,5039,5039.0,0.2427068862869617,1,2.0,0,0,201200078,201200196,0,1223,5039,0,5039,2.0,1
201200197,201200078,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Bear Valley CSD",4,CSD/CSA Director,,Full,2,Miller,Scott,Retired Deputy Sheriff,N,2,6,891,0.0,5039,5039.0,0.17682079777733678,2,3.0,0,0,201200078,201200197,0,891,5039,0,5039,3.0,2
201200198,201200078,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Bear Valley CSD",4,CSD/CSA Director,,Full,2,Ritchie,Walter,Retired Teacher,N,2,6,806,0.0,5039,5039.0,0.1599523715022822,2,4.0,0,0,201200078,201200198,0,806,5039,0,5039,4.0,2
201200199,201200078,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Bear Valley CSD",4,CSD/CSA Director,,Full,2,Reed,Chuck,Retired Operator,N,2,6,447,0.0,5039,5039.0,0.08870807699940464,2,5.0,0,0,201200078,201200199,0,447,5039,0,5039,5.0,2
201200200,201200078,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Bear Valley CSD",4,CSD/CSA Director,,Full,2,McKeehan,John V.,Real Estate Salesman,N,2,6,352,0.0,5039,5039.0,0.06985512998610835,2,6.0,0,0,201200078,201200200,0,352,5039,0,5039,6.0,2
201200202,201200079,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Golden Hills CSD",4,CSD/CSA Director,,Full,3,Kennedy,Eldwin 'Ed',Appointed Incumbent,N,2,7,1105,0.0,6631,6631.0,0.1666415321972553,1,2.0,0,0,201200079,201200202,0,1105,6631,0,6631,2.0,1
201200203,201200079,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Golden Hills CSD",4,CSD/CSA Director,,Full,3,Barrett,Larry,Realtor/Computer Teacher,N,2,7,1054,0.0,6631,6631.0,0.158950384557382,1,3.0,0,0,201200079,201200203,0,1054,6631,0,6631,3.0,1
201200204,201200079,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Golden Hills CSD",4,CSD/CSA Director,,Full,3,Baumgarten,Allen O.,Board Director,N,2,7,820,0.0,6631,6631.0,0.12366158950384558,2,4.0,0,0,201200079,201200204,0,820,6631,0,6631,4.0,2
201200205,201200079,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Golden Hills CSD",4,CSD/CSA Director,,Full,3,Cornyn,Phil,Retired Electrician Supervisor,N,2,7,816,0.0,6631,6631.0,0.12305836223797316,2,5.0,0,0,201200079,201200205,0,816,6631,0,6631,5.0,2
201200206,201200079,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Golden Hills CSD",4,CSD/CSA Director,,Full,3,Foster,John,Retired,N,2,7,745,0.0,6631,6631.0,0.11235107826873775,2,6.0,0,0,201200079,201200206,0,745,6631,0,6631,6.0,2
201200207,201200079,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Golden Hills CSD",4,CSD/CSA Director,,Full,3,Oliver,Daulton,City Building Official,N,2,7,568,0.0,6631,6631.0,0.08565827175388327,2,7.0,0,0,201200079,201200207,0,568,6631,0,6631,7.0,2
201200209,201200080,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Rosamond CSD",4,CSD/CSA Director,,Full,2,Wallis,Alfred E.,Licensed Electrical Contractor,N,2,5,1400,0.0,6850,6850.0,0.20437956204379562,1,2.0,0,0,201200080,201200209,0,1400,6850,0,6850,2.0,1
201200210,201200080,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Rosamond CSD",4,CSD/CSA Director,,Full,2,MacKay,Morrison 'Ed',Retired Businessman,N,2,5,1366,0.0,6850,6850.0,0.19941605839416057,2,3.0,0,0,201200080,201200210,0,1366,6850,0,6850,3.0,2
201200211,201200080,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Rosamond CSD",4,CSD/CSA Director,,Full,2,Melchers,Charlene,Appointed Incumbent,N,2,5,1306,0.0,6850,6850.0,0.19065693430656935,2,4.0,0,0,201200080,201200211,0,1306,6850,0,6850,4.0,2
201200212,201200080,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Rosamond CSD",4,CSD/CSA Director,,Full,2,Melchers,Gene R.,General Contractor,N,2,5,1181,0.0,6850,6850.0,0.1724087591240876,2,5.0,0,0,201200080,201200212,0,1181,6850,0,6850,5.0,2
201200215,201200081,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Stallion Springs CSD",4,CSD/CSA Director,,Full,3,Lamkin,Clydell,Retired,N,2,4,637,0.0,2733,2733.0,0.23307720453713868,1,3.0,0,0,201200081,201200215,0,637,2733,0,2733,3.0,1
201200216,201200081,15,1,KERN,2012,2012-11-06,1,Kern,"Director, Stallion Springs CSD",4,CSD/CSA Director,,Full,3,Martinez,Martel,Engineer,N,2,4,604,0.0,2733,2733.0,0.22100256128796195,2,4.0,0,0,201200081,201200216,0,604,2733,0,2733,4.0,2
201200219,201200082,16,1,KINGS,2012,2012-06-05,0,Kings,County Supervisor,1,County Supervisor,2,Full,1,Hoggard,Ron,City Manager,N,2,5,429,0.0,1996,1996.0,0.21492985971943887,2,2.0,1,1,201200082,201200219,0,429,1996,0,1996,2.0,2
201200220,201200082,16,1,KINGS,2012,2012-06-05,0,Kings,County Supervisor,1,County Supervisor,2,Full,1,La Mattino,Brandon,Businessman/Boardmember,N,2,5,369,0.0,1996,1996.0,0.1848697394789579,2,3.0,1,1,201200082,201200220,0,369,1996,0,1996,3.0,2
201200221,201200082,16,1,KINGS,2012,2012-06-05,0,Kings,County Supervisor,1,County Supervisor,2,Full,1,Craighead,Sid,Retired Educator,N,2,5,167,0.0,1996,1996.0,0.08366733466933868,2,4.0,1,1,201200082,201200221,0,167,1996,0,1996,4.0,2
201200222,201200082,16,1,KINGS,2012,2012-06-05,0,Kings,County Supervisor,1,County Supervisor,2,Full,1,Chavez,Donald U.,Retired Businessman,N,2,5,148,0.0,1996,1996.0,0.07414829659318638,2,5.0,1,1,201200082,201200222,0,148,1996,0,1996,5.0,2
201200223,201200083,16,1,KINGS,2012,2012-06-05,0,Kings,County Supervisor,1,County Supervisor,5,Full,1,Felleke,Bezabih 'Buzz',Businessman,N,2,2,1959,0.0,4565,4565.0,0.42913472070098574,2,2.0,0,0,201200083,201200223,0,1959,4565,0,4565,2.0,2
201200224,201200084,16,1,KINGS,2012,2012-06-05,0,Kings,Superior Judge,5,Other County Office,1,Full,1,Giuliani,Jennifer Lee,Attorney,N,2,2,7249,0.0,14441,14441.0,0.5019735475382591,1,1.0,0,0,201200084,201200224,0,7249,14441,0,14441,1.0,1
201200227,201200085,16,1,KINGS,2012,2012-11-06,0,Kings,County Supervisor,1,County Supervisor,2,Full,1,Hoggard,Ron,City Manager,N,2,2,1509,0.0,3963,3963.0,0.380772142316427,2,2.0,0,0,201200085,201200227,0,1509,3963,0,3963,2.0,2
201200231,201200086,17,1,LAKE,2012,2012-06-05,0,Lake,County Supervisor,1,County Supervisor,1,Full,1,Brandon,Victoria,Retired Writer/Editor,N,2,2,1023,0.0,2684,2684.0,0.38114754098360654,2,2.0,0,0,201200086,201200231,0,1023,2684,0,2684,2.0,2
201200232,201200087,17,1,LAKE,2012,2012-06-05,0,Lake,County Supervisor,1,County Supervisor,4,Full,1,Langston,Fred,Business Owner/Instructor,N,2,2,945,6.0,3186,3192.0,0.29605263157894735,2,2.0,0,0,201200087,201200232,0,945,3186,6,3192,2.0,2
201200233,201200088,17,1,LAKE,2012,2012-06-05,0,Lake,County Supervisor,1,County Supervisor,5,Full,1,Moss,Joan,Journalist/Musician,N,2,2,986,11.0,3131,3142.0,0.31381285805219605,2,2.0,0,0,201200088,201200233,0,986,3131,11,3142,2.0,2
201200234,201200089,17,1,LAKE,2012,2012-06-05,0,Lake,Superior Judge,5,Other County Office,1,Full,1,Lunas,Michael S.,Attorney/Judicial Arbitrator,N,2,4,4043,46.0,13105,13151.0,0.3074290928446506,1,1.0,1,1,201200089,201200234,0,4043,13105,46,13151,1.0,3
201200235,201200089,17,1,LAKE,2012,2012-06-05,0,Lake,Superior Judge,5,Other County Office,1,Full,1,Conard,Judy,Attorney,N,2,4,3344,46.0,13105,13151.0,0.2542772412744278,2,2.0,1,1,201200089,201200235,0,3344,13105,46,13151,2.0,2
201200236,201200089,17,1,LAKE,2012,2012-06-05,0,Lake,Superior Judge,5,Other County Office,1,Full,1,Friel,Michael H.,Attorney/College Instructor,N,2,4,3106,46.0,13105,13151.0,0.2361797581932933,2,3.0,1,1,201200089,201200236,0,3106,13105,46,13151,3.0,2
201200237,201200089,17,1,LAKE,2012,2012-06-05,0,Lake,Superior Judge,5,Other County Office,1,Full,1,Krones,Susan,Deputy District Attorney,N,2,4,2612,46.0,13105,13151.0,0.19861607482320737,2,4.0,1,1,201200089,201200237,0,2612,13105,46,13151,4.0,2
201200238,201200090,17,1,LAKE,2012,2012-11-06,0,Lake,Superior Judge,5,Other County Office,1,Full,1,Lunas,Michael S.,Attorney/Judicial Arbitrator,N,2,2,12271,0.0,21735,21735.0,0.564573268921095,1,1.0,0,0,201200090,201200238,0,12271,21735,0,21735,1.0,1
201200239,201200090,17,1,LAKE,2012,2012-11-06,0,Lake,Superior Judge,5,Other County Office,1,Full,1,Conard,Judy,Attorney,N,2,2,9464,0.0,21735,21735.0,0.435426731078905,2,2.0,0,0,201200090,201200239,0,9464,21735,0,21735,2.0,2
201200242,201200093,18,1,LASSEN,2012,2012-06-05,0,Lassen,County Supervisor,1,County Supervisor,4,Full,1,Albaugh,Aaron,Rancher,N,2,3,787,4.0,1319,1323.0,0.5948601662887377,1,1.0,0,0,201200093,201200242,0,787,1319,4,1323,1.0,1
201200243,201200091,18,1,LASSEN,2012,2012-06-05,0,Lassen,County Supervisor,1,County Supervisor,1,Full,1,Hodge,Jean,Retired Dental Hygienist,N,2,2,809,5.0,1645,1650.0,0.4903030303030303,2,2.0,0,0,201200091,201200243,0,809,1645,5,1650,2.0,2
201200244,201200092,18,1,LASSEN,2012,2012-06-05,0,Lassen,County Supervisor,1,County Supervisor,2,Full,1,Pezzullo,Stephen,Certified Public Accountant,N,2,2,517,10.0,1155,1165.0,0.44377682403433477,2,2.0,0,0,201200092,201200244,0,517,1155,10,1165,2.0,2
201200245,201200093,18,1,LASSEN,2012,2012-06-05,0,Lassen,County Supervisor,1,County Supervisor,4,Full,1,Bonham,Kurt,Certified Public Accountant,N,2,3,374,4.0,1319,1323.0,0.28269085411942557,2,2.0,0,0,201200093,201200245,0,374,1319,4,1323,2.0,2
201200246,201200093,18,1,LASSEN,2012,2012-06-05,0,Lassen,County Supervisor,1,County Supervisor,4,Full,1,Spanton,Thomas H.,General Building Contractor,N,2,3,158,4.0,1319,1323.0,0.11942554799697656,2,3.0,0,0,201200093,201200246,0,158,1319,4,1323,3.0,2
201200247,201200094,18,1,LASSEN,2012,2012-06-05,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,Burns,Bob,Lassen County District Attorney,N,2,5,2336,8.0,7160,7168.0,0.32589285714285715,1,1.0,1,1,201200094,201200247,0,2336,7160,8,7168,1.0,3
201200248,201200094,18,1,LASSEN,2012,2012-06-05,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,Mallery,Tony,Attorney,N,2,5,1548,8.0,7160,7168.0,0.21595982142857142,2,3.0,1,1,201200094,201200248,0,1548,7160,8,7168,3.0,2
201200249,201200094,18,1,LASSEN,2012,2012-06-05,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,Nakanishi,Jon A.,Family Court Attorney,N,2,5,1961,8.0,7160,7168.0,0.27357700892857145,2,2.0,1,1,201200094,201200249,0,1961,7160,8,7168,2.0,2
201200250,201200094,18,1,LASSEN,2012,2012-06-05,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,Talia,Peter M.,Attorney,N,2,5,715,8.0,7160,7168.0,0.09974888392857142,2,4.0,1,1,201200094,201200250,0,715,7160,8,7168,4.0,2
201200251,201200094,18,1,LASSEN,2012,2012-06-05,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,King,Stephen,Attorney/Retired CHP,N,2,5,600,8.0,7160,7168.0,0.08370535714285714,2,5.0,1,1,201200094,201200251,0,600,7160,8,7168,5.0,2
201200252,201200095,18,1,LASSEN,2012,2012-11-06,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,Mallery,Tony,"Attorney, Small Businessman",N,2,2,5925,0.0,10483,10483.0,0.5652008012973385,1,1.0,0,0,201200095,201200252,0,5925,10483,0,10483,1.0,1
201200253,201200095,18,1,LASSEN,2012,2012-11-06,0,Lassen,Superior Judge,5,Other County Office,1,Full,1,Burns,Bob,Lassen County District Attorney,N,2,2,4558,0.0,10483,10483.0,0.4347991987026614,2,2.0,0,0,201200095,201200253,0,4558,10483,0,10483,2.0,2
201200257,201200098,19,1,LOS ANGELES,2012,2012-06-05,0,Los Angeles,County Supervisor,1,County Supervisor,5,Full,1,Kahlon,Raj P.,Business Owner,N,2,2,41983,0.0,205326,205326.0,0.2044699648364065,2,2.0,0,0,201200098,201200257,0,41983,205326,0,205326,2.0,2
